,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
224,Glenn Murray,211,Brighton,38,FW,25,2198,0,0.5,18.9,55.1,0,0.1,0,6.59,10,12,9,0,1.5,3.3,3,0.2,1.4,1,1.1,2.1,0.5,0.1,1.7,0,0.8,0.5,0.1,0
225,James Ward-Prowse,18,Southampton,26,M(CR),20,1717,3,1.2,24.9,78.8,1.2,0.6,0,6.58,10,3,3,0,0.9,0.7,1,0.2,0.4,0,0.4,0.7,0.8,0.3,0.6,0,0.6,0.8,0,0
226,Chicharito,29,West Ham,33,FW,16,1544,0,0.8,13.3,73.2,0.2,0.7,0,6.58,12,8,3,0,1,0.5,1,0.8,1.8,0.5,1.4,1.4,0.4,0.2,0.5,0,0,0.4,0,0
227,Danny Simpson,14,Leicester,34,D(R),27,2313,0,0.1,32.3,74.4,0.3,1.8,0,6.58,1,0,4,0,0.1,1.4,0,0.4,0.4,0,0.4,0.5,1.4,1.2,0.8,0.2,3.4,0.8,0.7,0
228,Dan Gosling,183,Bournemouth,31,M(C),21,1944,1,0.6,37.9,77.2,0.1,1.4,0,6.58,7,2,8,0,0.8,1.9,0,0.6,0.9,0.1,1.1,1.2,1.8,0.9,1.4,0,0.9,1.8,0.3,0
229,Shinji Okazaki,14,Leicester,35,"AM(CLR),FW",17,1330,2,0.6,14.3,73.3,0,0.3,0,6.58,10,6,2,0,1,1.1,1,0.6,1,0.3,1.1,1.3,0.9,0.3,0.7,0,0.2,0.9,0,0
230,Laurent Depoitre,166,Huddersfield,32,FW,18,1811,1,0.4,14.6,57.1,0,0.2,0,6.58,15,6,1,0,0.8,3.8,4,0.4,0.5,0.2,1.2,1.8,0.4,0.3,0.8,0.1,1.1,0.5,0.1,0
231,Allan-Roméo Nyom,175,West Brom,33,"D(LR),M(R)",25,2309,1,0.5,26,76.2,0.8,1.3,0,6.57,4,0,7,0,0.1,0.8,1,0.3,0.7,0,0.7,0.8,2.2,0.9,0.7,0.2,2.9,0.5,0.3,0
232,Cédric Soares,18,Southampton,30,"D(LR),M(R)",32,2797,3,0.8,39.8,73.3,0.9,2.4,0.1,6.57,0,0,3,0,0.7,1,0,0.2,0.6,0.1,0.7,1.1,1.7,0.8,0.5,0.1,2.6,0.3,0.3,0
233,Timothy Fosu-Mensah,162,Crystal Palace,23,D(CR),17,1594,0,0.3,29.1,74.5,0.2,1.5,0,6.57,4,0,2,0,0.4,0.9,0,0.5,0.6,0,0.3,0.7,2,1.5,0.9,0.7,3.1,0.6,0.4,0
234,Ashley Barnes,184,Burnley,31,"AM(CL),FW",21,2159,0,0.5,14.2,60.8,0.1,0.1,0.1,6.57,15,9,10,0,1.7,2.5,1,0.4,2,0.7,1.2,2.1,0.6,0.1,1.5,0,0.5,0.7,0.1,0
235,Gareth Barry,175,West Brom,40,M(C),22,1927,1,0.7,37.1,76.5,0.4,2.6,0.1,6.57,3,1,4,0,0.6,1.3,0,0.4,1.2,0,0.7,0.9,1.4,0.6,1.1,0,1.3,1.2,0.4,0
236,Morgan Schneiderlin,31,Everton,31,DMC,24,2129,0,0.2,37.7,83.9,0.1,2.1,0,6.57,6,0,5,1,0.2,1.2,0,0.2,0.6,0,0.4,0.9,1.9,2,1.3,0,2,1,0.2,0
237,Jonas Lössl,166,Huddersfield,32,GK,38,3420,1,0.1,33.8,56.4,0,11.1,0,6.57,0,0,1,0,0,0.4,1,0.1,0.2,0,0,0.1,0,0.1,0,0,1,0.1,0,1
238,Sebastian Prödl,27,Watford,34,D(C),17,1568,0,0.1,27,78.2,0,2.6,0,6.54,4,0,5,0,0.4,2.1,0,0,0.4,0.1,0,0.2,1,1.5,1,1.1,4.2,0.3,0.4,0
239,Rajiv van La Parra,166,Huddersfield,30,"AM(LR),FW",26,2146,0,0.4,19.2,79.5,0.2,0.4,0,6.54,7,3,3,1,1.3,0.4,1,2.1,1.4,0.1,1.7,2.3,1.2,0.6,0.9,0,0.2,0.9,0,0
240,Callum Wilson,183,Bournemouth,29,FW,23,1991,2,0.7,14,70.5,0.1,0.2,0,6.53,5,8,0,0,1.9,0.8,2,0.6,1.3,0.7,1.7,2.1,0.3,0.1,1.3,0,0.5,0.5,0.1,0
241,Sam Clucas,259,Swansea,31,"D(L),M(CL)",23,2045,1,0.5,27.1,83.6,0.4,1.1,0,6.53,6,3,2,0,0.7,1.3,0,0.2,0.5,0.1,0.8,0.8,1.2,1,0.3,0,1,0.7,0.2,0
242,Shane Long,18,Southampton,34,"AM(R),FW",15,1580,1,0.7,13.2,66.8,0.1,0.2,0,6.53,15,2,6,0,1.1,2.6,0,0.3,1.3,0.5,1,1.5,0.8,0.4,1.1,0,1,0.7,0.1,0
243,Jake Livermore,175,West Brom,31,"D(C),DMC",30,2675,2,0.6,32.4,78.6,0.1,1.9,0.1,6.53,4,2,5,0,0.4,0.7,0,0.6,0.4,0,0.8,0.9,2.1,0.8,1.2,0,0.8,1.2,0.3,0
244,Isaac Hayden,23,Newcastle,26,"D(C),DMC",15,1372,0,0.4,20.3,75.3,0.2,0.5,0,6.53,11,1,7,0,0.5,2,0,0.2,0.5,0,0.9,0.4,1.5,0.9,1.2,0,1.5,0.8,0.2,0
245,Charlie Austin,18,Southampton,32,FW,10,1030,0,0.2,10.2,68.4,0,0.2,0,6.53,14,7,2,0,2,1.7,1,0.1,0.7,0.6,0.8,1.3,0.3,0,0.7,0,0.4,0.3,0.1,0
246,Asmir Begovic,183,Bournemouth,34,GK,38,3420,0,0,24.9,51.3,0,6.5,0,6.52,0,0,2,0,0,0.3,0,0,0.2,0,0,0,0,0.1,0.1,0,0.9,0.1,0,0
247,Erik Lamela,30,Tottenham,29,AM(CLR),7,832,2,0.6,17.8,82.7,0.3,0.5,0.1,6.52,18,2,4,0,0.8,0.2,0,0.9,0.6,0.1,0.8,1,0.9,0.3,1,0,0.2,0.7,0,0
248,Tom Carroll,259,Swansea,29,M(CL),28,2570,4,1.2,39,82.6,1.1,2.2,0.1,6.52,9,0,3,0,0.5,0.3,0,0.4,0.5,0,0.6,1,1.4,0.8,0.6,0.1,0.4,1.1,0.2,0
249,Danny Welbeck,13,Arsenal,30,"AM(CLR),FW",12,1185,2,0.5,14,79.8,0,0,0,6.52,16,5,1,0,1.1,0.9,2,0.5,0.7,0.1,0.9,1.1,0.7,0.4,0.5,0,0.4,0.3,0,0
250,Chris Löwe,166,Huddersfield,32,"D(L),M(L)",19,1594,0,0.2,26.9,72.5,0.5,1.7,0,6.51,4,0,1,0,0.3,0.5,0,0.2,0.3,0,0.3,0.5,1.9,1.5,0.6,0.4,2.4,1,0.3,0
251,Fraser Forster,18,Southampton,33,GK,20,1800,0,0,22.2,43,0,5.3,0,6.51,0,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0,0,0,0,0.5,0,0,0
252,Tommy Smith,166,Huddersfield,29,"D(CR),M(R)",21,1908,1,0.6,33,70.7,0.5,1.8,0,6.51,3,0,7,0,0.3,0.8,1,0.4,0.8,0.1,0.4,0.8,1.6,1.1,0.8,0.5,3,0.5,0.3,0
253,Roberto Pereyra,27,Watford,30,"M(CLR),FW",18,1622,2,0.8,21.1,84.9,0.4,1,0,6.51,14,5,3,0,1,0.1,1,1,0.8,0.1,1,1.6,0.3,0.3,0.6,0,0.1,0.3,0,0
254,Christian Atsu,23,Newcastle,29,AM(CLR),19,1782,2,0.9,16,77.2,0.2,0.3,0,6.50,9,2,1,0,1.3,0.5,0,1,0.9,0.2,1.4,1.3,0.6,0.5,0.4,0,0.7,0.5,0.2,0
255,Florent Hadergjonaj,166,Huddersfield,27,"D(LR),DMC,M(R)",19,1673,1,1.1,26.9,66.8,1,1.9,0,6.50,4,0,3,0,0.3,0.7,0,0.7,0.5,0.2,0.2,0.5,0.9,0.7,0.7,0.5,1.7,0.8,0.4,0
256,Ben Foster,175,West Brom,38,GK,37,3330,0,0.1,29.2,46.1,0,9.9,0,6.50,0,0,2,0,0,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0.5,0.2,0,0
257,Javier Manquillo,23,Newcastle,27,"D(LR),M(R)",20,1759,1,0.5,25.7,75,0.3,1.1,0,6.49,1,0,2,0,0.1,1,0,0.6,0.6,0.1,0.5,0.9,1.7,0.9,1.1,0.2,2.3,0.7,0.3,0
258,Dwight Gayle,23,Newcastle,32,"AM(LR),FW",23,1961,3,0.6,12.4,72.3,0,0.1,0,6.49,12,6,3,0,1.6,1.9,2,0.3,0.8,0.6,0.7,1.5,0.3,0.2,0.7,0,0.5,0.6,0.1,0
259,Declan Rice,29,West Ham,22,"D(C),DMC",15,1424,0,0.1,22,78.6,0,1.7,0,6.49,11,0,1,0,0.2,1.2,0,0.1,0.1,0,0.1,0.2,1.4,1,0.2,0.2,2.7,0.3,0.5,0
260,Simon Mignolet,26,Liverpool,33,GK,19,1710,0,0,26.2,69.5,0,4.3,0,6.49,0,0,3,0,0,0.2,0,0.1,0.1,0,0,0,0.1,0,0.1,0,0.7,0.1,0,0
261,Darren Fletcher,96,Stoke,37,M(C),25,2223,1,0.9,38.8,78.5,0.6,3.2,0,6.48,2,1,0,0,0.4,0.8,0,0.6,0.9,0,0.7,0.9,1.7,0.9,0.5,0.1,1.1,1.5,0.1,0
262,Kelechi Iheanacho,14,Leicester,25,"AM(C),FW",7,827,3,0.5,11.7,79.3,0,0.3,0.2,6.48,14,3,2,0,1.4,0.3,0,0.6,0.4,0.2,0.7,1.2,0.4,0.1,0.8,0,0.2,0.8,0.1,0
263,Moussa Sissoko,30,Tottenham,32,M(CR),15,1396,1,0.8,26.3,83.5,0.1,0.9,0.1,6.46,18,1,3,0,0.6,0.5,0,0.5,0.2,0.1,0.5,0.6,0.7,0.3,0.7,0,0.6,0.1,0,0
264,Sam Vokes,184,Burnley,31,FW,7,980,1,0.3,8.8,49.4,0,0.1,0,6.46,23,4,3,0,1.1,4.1,1,0,0.5,0.4,0.5,1,0.1,0.1,0.7,0.1,0.5,0.1,0.1,0
265,Elias Kachunga,166,Huddersfield,29,"AM(CLR),FW",17,1338,1,0.5,17.8,66.4,0.1,0.2,0,6.46,2,1,1,0,0.6,0.9,0,0.7,1.7,0.3,1.6,1.3,1.6,0.1,1.1,0.1,0.4,0.6,0.1,0
266,Ramadan Sobhi,96,Stoke,24,AM(CL),12,1234,0,0.6,17.5,77,0.2,0.2,0,6.46,12,2,2,0,0.5,0.5,0,1.3,0.5,0.1,0.8,1.1,1.3,0.6,0.6,0,0.5,1,0,0
267,Tom Ince,166,Huddersfield,29,"AM(CLR),FW",27,2456,0,0.5,20.8,79.6,0.5,0.5,0,6.45,6,2,0,0,2.1,0.5,0,0.8,1.1,0.3,0.9,1.8,1.1,0.4,0.7,0,0.3,0.6,0,0
268,Demarai Gray,14,Leicester,25,"AM(CLR),FW",17,1693,1,0.8,15.9,79.4,0.5,0.7,0,6.45,18,3,2,0,1,0.1,1,1.1,0.9,0.1,0.8,1.1,0.5,0.3,0.2,0,0.3,0.5,0,0
269,Ashley Westwood,184,Burnley,31,DMC,12,1108,1,0.4,31.5,81.6,0.2,3.4,0,6.41,7,0,2,0,0.4,0.5,0,0.1,0.5,0,0.3,0.3,0.7,1,0.7,0,0.8,0.7,0.5,0
270,Tom Davies,31,Everton,23,M(C),20,1905,1,0.3,20.9,78,0.2,0.7,0,6.41,13,2,7,0,0.6,0.6,0,0.8,1.3,0.1,1.2,1.5,0.9,0.7,1.2,0,0.5,1.3,0.2,0
271,Tammy Abraham,259,Swansea,24,FW,15,1721,1,0.4,9.7,67.7,0.1,0.2,0.1,6.41,16,5,0,0,1.4,1.3,2,0.9,0.9,0.3,1.6,1.6,0.3,0,0.5,0,0.4,0.4,0,0
272,Dominic Solanke,26,Liverpool,24,FW,5,583,1,0.7,9.4,75.1,0,0.1,0.1,6.40,16,1,0,0,1,1,0,0.4,0.1,0,0.8,1.6,0.3,0.1,0.6,0,0.3,0.1,0,0
273,Ezequiel Schelotto,211,Brighton,32,"D(R),M(LR)",15,1316,0,0.3,22.8,75.6,0.3,1.6,0.1,6.39,5,0,3,0,0.3,1.4,0,0.8,0.6,0,0.6,0.7,1.1,1,0.4,0.2,2.6,0.8,0.2,0
274,Collin Quaner,166,Huddersfield,30,"AM(R),FW",13,1273,4,0.7,16.2,74.2,0.2,0.2,0,6.39,13,0,4,0,0.6,0.6,0,0.9,1,0.1,1.3,1.4,0.8,0.4,0.5,0,0.5,0.7,0.2,0
275,James McClean,175,West Brom,32,"D(L),M(CLR),FW",14,1397,0,0.6,12,72.4,0.6,0.2,0,6.38,16,1,7,0,1,0.5,0,0.8,0.4,0.2,0.9,1,1.3,0.6,1.2,0,0.5,1.5,0.1,1
276,Scott Malone,166,Huddersfield,30,"D(L),M(L)",12,1118,1,0.5,22.4,72,0.1,1.9,0,6.38,10,0,3,0,0.4,0.6,0,0.7,0.4,0,0.5,1,1.8,1.2,0.9,0.3,1.7,0.3,0.1,0
277,Jermain Defoe,183,Bournemouth,39,"AM(R),FW",11,1085,1,0.5,5.5,74,0,0,0,6.38,13,4,1,0,1.1,0.1,1,0.1,0.3,0.4,0.7,0.9,0.5,0.2,0.5,0,0,0.3,0,0
278,Danny Williams,166,Huddersfield,32,M(C),11,1118,0,0.2,20.7,77.1,0.1,0.9,0,6.35,9,0,2,0,0.6,0.5,0,0.5,0.8,0.1,0.5,1.1,1.2,1.3,0.9,0,1.3,0.8,0.1,0
279,Jeff Hendrick,184,Burnley,29,M(CR),29,2343,2,0.8,23.6,81,0.1,0.6,0,6.33,5,2,1,0,0.7,0.4,0,0.7,0.5,0.5,1,1.3,0.5,0.2,0.6,0,0.6,0.4,0.1,0
280,Martin Olsson,259,Swansea,33,"D(L),M(L)",36,3154,1,0.4,31.8,73.5,0.6,1.3,0,6.32,0,0,7,0,0.5,1.3,0,0.3,0.7,0.1,0.7,1.3,0.9,0.9,0.8,0.1,1.9,0.5,0.1,0
281,Marc Pugh,183,Bournemouth,34,AM(CL),11,983,0,0.5,23.5,80.2,0.2,0.9,0.1,6.31,9,0,2,0,1,0.4,0,1,0.5,0.1,1,1.3,0.4,0.7,0.4,0,0.7,0.4,0.1,0
282,Manolo Gabbiadini,18,Southampton,29,"AM(CLR),FW",11,1076,0,0.3,8,70.9,0,0.1,0,6.30,17,5,2,0,0.8,0.5,0,0.2,0.3,0.4,0.3,0.5,0.1,0.1,0.5,0,0.2,0.5,0,0
283,Jacob Murphy,23,Newcastle,26,"D(R),M(LR)",13,1145,1,0.4,11.2,65.5,0.3,0.3,0,6.29,12,1,0,0,0.9,0.3,0,1.4,0.4,0,1.2,1.4,0.5,0.2,0.3,0,0.4,0.8,0,0
284,Lys Mousset,183,Bournemouth,25,FW,4,585,0,0.2,7,63.4,0,0.1,0,6.29,19,2,1,0,1,0.3,0,0.8,0.4,0,0.7,1,0.4,0.1,0.5,0,0.3,0.3,0.1,0
285,Hal Robson-Kanu,175,West Brom,32,"AM(LR),FW",8,822,0,0.4,8.8,66.8,0.1,0.1,0,6.28,13,2,2,1,0.9,1.1,1,0.7,1.2,0.3,1.3,1.5,0.2,0.2,1,0,0.4,0.7,0.1,0
286,Nathan Dyer,259,Swansea,33,M(LR),16,1313,0,0.4,21.3,81.1,0.2,0.2,0,6.28,8,0,2,0,0.4,0.2,0,1,0.8,0,1.2,1.7,0.9,0.5,0.7,0,0.1,0.8,0,0
287,Joe Hart,29,West Ham,34,GK,19,1710,1,0.1,28.6,44.3,0,9.7,0,6.27,0,0,0,0,0,0.2,1,0.1,0.1,0,0,0,0.1,0,0.1,0,0.8,0.1,0,0
288,Beram Kayal,211,Brighton,33,M(C),8,740,0,0.6,11.9,78.9,0.1,0.4,0,6.26,11,0,2,0,0.2,0.4,0,0.3,0.8,0.1,0.4,0.4,0.9,0.7,0.8,0,0.4,1.1,0.2,0
289,Andre Gray,27,Watford,30,FW,16,1499,2,0.6,9.6,71.9,0.1,0.2,0,6.24,15,5,1,0,1.1,0.5,0,0.1,0.2,0.4,0.7,1.6,0.1,0.1,0.4,0,0.1,0.1,0,0
