,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
110,Riyad Mahrez,14,Leicester,30,AM(CLR),33,2837,3,1.4,29.6,77.6,0.7,1.4,0.1,6.91,3,6,4,0,2.1,0.6,2,2.2,1.8,0.2,1.7,1.8,1,0.8,0.7,0,0.4,1.5,0.1,0
111,Álvaro Negredo,21,Middlesbrough,36,FW,33,2880,4,0.7,23.9,66.9,0,1.4,0,6.91,3,9,5,0,1.9,4.9,2,0.5,0.9,0.5,0.9,1.9,0.5,0.3,1.3,0,1.8,0.5,0.1,0
112,Marouane Fellaini,32,Man Utd,33,M(C),18,1600,0,0.6,37.8,86,0,0.9,0,6.91,10,1,9,1,0.8,3.4,0,0.5,0.7,0.1,0.8,0.8,2,1,1.5,0,1.9,1.2,0.2,0
113,Curtis Davies,214,Hull,36,D(C),25,2139,2,0.1,33,82.9,0,1.3,0,6.91,1,0,4,0,0.4,2.9,2,0.2,0.8,0,0.1,0.3,1.5,3.5,0.5,0.2,6.7,0.4,1.3,1
114,Ryan Shawcross,96,Stoke,34,D(C),35,3150,1,0.1,28.4,71.3,0,2.7,0,6.90,0,1,6,0,0.6,3.7,1,0.3,0.6,0.1,0.1,0.1,1.3,1.7,1,0.6,6.5,0.4,0.9,2
115,Jason Puncheon,162,Crystal Palace,35,M(CLR),35,3096,5,1.7,40.7,81.2,1.3,2.2,0,6.90,1,0,9,0,1.3,0.7,1,1.1,1,0,1.5,1.5,2.1,1,1.7,0,1,1,0.2,0
116,Gabriel Paulista,13,Arsenal,30,D(CR),15,1516,0,0.2,45.9,87,0.1,1.3,0,6.90,4,0,6,0,0.5,2.6,0,0.5,0.6,0,0.3,0.5,1.3,1.6,1.1,0.5,4.5,0.5,0.5,0
117,Henrikh Mkhitaryan,32,Man Utd,32,"M(CLR),FW",15,1352,1,1.2,32.2,84.1,0.4,1.3,0.2,6.90,9,4,1,0,1.4,0.4,1,1.2,1.1,0.3,1.8,1.3,1,0.9,0.8,0,0.5,0.9,0,0
118,Chris Brunt,175,West Brom,36,"D(L),M(CLR)",27,2479,4,1.3,29.4,73.3,1.4,2.9,0.1,6.90,4,3,5,0,1.2,0.9,2,0.6,0.3,0.1,0.5,0.7,1.1,1.1,0.5,0.1,1.7,0.8,0.1,0
119,Lee Grant,96,Stoke,38,GK,28,2520,0,0,31.5,57.7,0,12.1,0,6.89,0,0,1,0,0,0.4,2,0,0.1,0,0,0,0,0,0,0,1.2,0,0,0
120,Willian,15,Chelsea,33,AM(CLR),15,1531,2,1.5,22.8,83.5,1,0.9,0.1,6.89,19,8,3,0,1.3,0,2,1.5,0.7,0.1,1,0.9,0.6,0.2,0.4,0,0.1,0.3,0,0
121,Younes Kaboul,27,Watford,35,D(C),22,1825,0,0.1,31.1,68.3,0,3.6,0,6.89,0,2,2,0,0.5,2.8,1,0.4,0.2,0,0.5,0.5,1.6,2.1,0.9,0.7,5.6,0.8,0.6,0
122,Erik Pieters,96,Stoke,33,"D(L),M(L)",35,3151,1,0.5,37,75.8,0.6,1.6,0,6.88,1,0,4,0,0.3,1.5,0,0.4,1.6,0,0.6,0.7,2.9,1.5,1.7,0.2,3.1,0.9,0.6,0
123,Tom Heaton,184,Burnley,35,GK,35,3150,0,0.1,32.2,41,0,10.8,0,6.88,0,0,1,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0.4,0,0,0
124,Stephen Ward,184,Burnley,36,"D(L),M(L)",37,3233,1,0.6,30.5,68.5,0.7,3,0,6.88,0,1,5,0,0.2,1.7,0,0.4,1.5,0,0.5,0.6,1.9,2,0.9,0.1,4.2,0.8,0.4,0
125,James Collins,29,West Ham,38,D(C),19,1654,0,0.2,26.4,78.4,0,2.3,0,6.87,3,2,3,0,0.5,2.7,1,0,0.3,0,0,0.1,1,1.7,0.3,0.4,6.7,0.6,0.8,0
126,Pedro Obiang,29,West Ham,29,DMC,21,1767,1,0.3,41.4,81.4,0,3.1,0.1,6.86,1,1,7,0,0.4,1,2,1,1.8,0,0.7,0.6,2.8,1.5,1.2,0,1.3,1.3,0.3,0
127,Billy Jones,16,Sunderland,34,"D(CLR),M(R)",25,2271,0,1.1,26,69.1,0.4,1.2,0,6.86,2,1,8,0,0.6,3.6,0,0.4,0.5,0,0.5,0.9,2,1.7,0.9,0.1,3.5,1.4,0.6,0
128,Ryan Bertrand,18,Southampton,32,"D(CL),M(L)",28,2508,4,1,46.7,83.4,0.5,1.3,0,6.86,0,2,3,0,0.7,1.5,0,0.5,1.3,0.1,0.5,1.4,1.3,1.6,0.9,0.1,1.6,0.5,0.4,0
129,Kevin Mirallas,31,Everton,34,"M(CLR),FW",23,2081,6,1.2,20.5,82.9,1,1.1,0.1,6.86,12,4,2,0,1.8,0.5,1,1.4,0.7,0.1,1,1.3,0.5,0.2,0.8,0,0.3,0.5,0,0
130,Federico Fernández,259,Swansea,32,D(C),27,2430,2,0.1,42,81.7,0,3.7,0,6.85,0,0,7,0,0.6,2.6,0,0.1,0.6,0,0.1,0.2,1.6,1.8,1,1,6.9,0.9,0.7,0
131,Bruno Martins Indi,96,Stoke,29,D(CL),35,3147,0,0.1,31.9,86.7,0,2,0,6.85,0,1,5,0,0.5,1.7,2,0.2,0.3,0.1,0.1,0.2,1.7,1.7,0.7,0.6,6,0.5,0.6,0
132,Marc Albrighton,14,Leicester,31,M(LR),29,2425,6,1.4,26.5,63.7,1.3,1.7,0.1,6.85,4,2,5,0,0.6,0.2,1,1.5,0.6,0.1,0.8,1.2,1.5,1.1,0.6,0,0.9,1.5,0.1,0
133,Etienne Capoue,27,Watford,33,"D(C),M(CL)",37,3213,1,1,40.1,82.9,0.9,2.4,0,6.85,0,7,5,0,1.4,0.9,2,0.9,1.2,0,1,1.1,1.6,1.6,1.4,0,0.7,1.2,0.2,0
134,Kasper Schmeichel,14,Leicester,34,GK,30,2667,0,0,29.6,39.9,0,10.3,0,6.84,0,0,1,0,0,0.4,1,0.1,0.1,0,0,0,0.1,0,0,0,0.9,0.1,0,0
135,Adam Smith,183,Bournemouth,30,"D(LR),M(LR)",34,3099,5,0.8,40.3,84.7,0.4,1,0,6.84,2,1,6,0,0.7,0.9,1,1,1.9,0.1,0.6,1.7,2.4,1.5,1.3,0.2,2,1.3,0.4,1
136,Gastón Ramírez,21,Middlesbrough,30,"AM(CLR),FW",20,1550,3,1.3,26,75.8,1,1.2,0.2,6.84,4,2,8,1,1.3,0.6,3,2,1.2,0,1.6,2.3,1.9,0.6,1.5,0,0.5,2.1,0.1,0
137,Leroy Fer,259,Swansea,31,M(CL),27,2405,2,0.5,36.1,82.2,0.1,2.8,0.1,6.84,7,6,9,0,1.1,2.2,1,1.1,1.5,0,1.4,0.9,1.6,0.7,1.4,0,1.4,1,0.2,0
138,Troy Deeney,27,Watford,33,FW,31,2942,4,1.1,22.7,58.5,0.1,0.4,0,6.84,6,10,7,0,1.1,5.2,2,0.4,0.7,0.5,1,1.8,0.5,0.4,1.2,0,1.4,0.3,0.1,1
139,Gareth Barry,31,Everton,40,M(C),23,2114,1,0.8,41.7,79.4,0.2,3,0.1,6.84,10,2,10,0,0.5,1,1,0.4,0.7,0,0.6,0.3,2.1,1.1,1.5,0,1.7,0.9,0.7,0
140,Sam Vokes,184,Burnley,31,FW,21,2055,3,0.4,16.2,50.4,0,0.2,0,6.84,16,10,0,0,1.5,5.7,4,0.2,0.8,0.6,0.9,1.1,0.2,0.1,0.6,0,0.8,0.3,0.2,0
141,Marko Arnautovic,96,Stoke,32,"AM(CLR),FW",32,2725,5,1.6,26.9,75.4,0.9,0.6,0.1,6.84,0,6,9,1,1.9,0.4,1,1.9,1,1,1.3,2.5,1,0.8,1.3,0,0.6,1.1,0.1,0
142,Fábio,21,Middlesbrough,31,"D(LR),M(R)",21,1849,0,0.7,29.6,71,0.6,1,0,6.83,3,0,8,0,0.2,1.8,0,0.8,0.8,0.2,0.6,0.5,2.6,1.5,1.2,0.3,2.8,0.7,0.3,0
143,Jamie Vardy,14,Leicester,34,"AM(L),FW",33,2810,5,0.9,15.1,62.5,0.2,0.3,0,6.83,2,13,2,1,1.5,2.6,3,0.5,0.8,0.7,0.7,1.7,0.4,0.2,0.7,0,0.3,0.3,0,0
144,Ben Gibson,21,Middlesbrough,28,D(CL),38,3420,1,0.1,44.3,84.6,0,3.9,0,6.82,0,1,4,0,0.4,1.6,0,0.4,0.4,0,0.2,0.2,0.8,1.5,0.5,0.6,6.2,0.2,0.8,0
145,Joel Ward,162,Crystal Palace,31,"D(LR),DMC,M(R)",38,3418,1,0.3,34.1,73.6,0.4,2.4,0,6.82,0,0,7,0,0.4,1.6,2,0.5,1.4,0,0.9,1,2.3,1.6,1,0.2,3.5,0.5,0.3,0
146,Ramiro Funes Mori,31,Everton,30,"D(C),DMC",16,1539,1,0.2,34.5,79.5,0,3.9,0,6.82,7,0,0,0,0.5,2,0,0.3,0.6,0,0.2,0.1,1.1,1.3,0.4,0.3,4.8,1.1,0.3,0
147,Jack Wilshere,183,Bournemouth,29,M(CLR),22,1916,2,1.3,38.7,83.4,0.2,2.3,0.3,6.82,5,0,3,0,1,0.3,0,2.1,1.8,0,1.3,1.4,0.9,0.4,0.7,0,0.4,0.7,0.2,0
148,Robert Huth,14,Leicester,37,D(C),33,2929,2,0.2,21.3,71.4,0,1,0,6.81,0,2,9,0,0.8,2.8,0,0,0.5,0,0.1,0.2,0.8,1.3,1.4,0.6,6.7,0.2,1.1,2
149,Olivier Giroud,13,Arsenal,35,FW,11,1198,3,0.6,12.7,71.5,0,0.1,0,6.81,18,12,2,0,1.3,1.7,1,0.1,0.4,0.4,0.7,1.3,0.5,0.2,0.7,0,0.6,0.4,0.1,0
150,Héctor Bellerín,13,Arsenal,26,"D(R),M(R)",27,2500,4,0.8,42.2,84.6,0.3,0.6,0.1,6.81,6,1,4,0,0.7,1,0,1.4,0.4,0,1.3,1.2,0.7,1.1,0.6,0.2,1.4,0.5,0.2,0
151,Wayne Rooney,32,Man Utd,35,"M(CLR),FW",15,1540,5,1.4,31.2,84.2,1,2.5,0.1,6.80,10,5,8,0,2.1,0.5,0,0.5,0.4,0.3,1.5,0.9,0.8,0.6,0.9,0,0.4,0.9,0.1,0
152,Nathaniel Clyne,26,Liverpool,30,"D(LR),M(R)",37,3324,2,1.2,48.5,83.3,0.5,1.2,0,6.80,0,0,0,0,0.7,0.4,0,0.6,0.5,0,0.5,0.7,2.2,1.2,0.4,0.4,1.5,0.6,0.1,0
153,Francis Coquelin,13,Arsenal,30,M(CLR),22,1786,0,0.5,40.7,87.8,0,1.1,0,6.80,7,0,5,0,0.5,1.2,1,0.6,1.4,0,1,1.1,2.5,1.8,1.1,0,1.1,1.2,0.3,0
154,Adam Clayton,21,Middlesbrough,32,M(C),32,2806,2,0.6,42.6,87.4,0.2,3.3,0,6.80,2,0,10,0,0.3,0.6,1,0.6,1.2,0,0.7,0.6,2.3,1.9,1.5,0,1.2,1.7,0.6,0
155,Glen Johnson,96,Stoke,37,"D(CLR),M(R)",21,1955,0,0.5,32.1,79,0.3,2.5,0,6.79,2,0,1,0,0.3,0.9,0,1.2,0.8,0,0.7,1.3,2.1,1.7,0.5,0.4,2.8,1.1,0.5,0
156,Heurelho Gomes,27,Watford,40,GK,38,3339,0,0,27.2,48.8,0,8.1,0,6.79,0,0,1,0,0,0.3,0,0,0.1,0,0,0.1,0,0.1,0,0,1.5,0,0,1
157,Pierre-Emile Højbjerg,18,Southampton,26,M(C),14,1299,0,0.7,45.5,88.2,0.4,2.1,0,6.79,8,0,2,0,1.3,0.8,1,0.7,1.4,0,1.1,1,2,1.5,0.9,0,1.1,1.3,0.2,0
158,Danny Drinkwater,14,Leicester,31,DMC,27,2467,1,0.5,60.2,77.4,0.1,3.7,0,6.78,2,1,6,0,1.1,1.3,0,0.7,0.3,0,1.2,1.2,2.9,1.3,1.6,0,1.8,1.6,0.4,0
159,Yohan Cabaye,162,Crystal Palace,35,M(C),25,2133,3,1.1,30.7,80.3,0.9,1.8,0,6.78,7,4,7,0,1.3,0.3,0,0.4,0.7,0.1,0.6,0.7,1.9,2.2,1,0,0.7,1.9,0.2,0
160,John Stones,167,Man City,27,D(CR),23,2013,0,0.1,54.4,91.7,0,2.3,0,6.78,4,0,1,0,0.5,1.8,1,0.8,0.3,0,0.1,0.3,1,1.4,0.3,0.6,4.2,0.3,0.5,0
161,Marc Pugh,183,Bournemouth,34,AM(CL),16,1333,2,0.9,23.7,81.3,0.2,0.7,0.1,6.77,5,2,1,0,0.9,1,2,1.5,1,0,1.5,1.2,1,0.6,0.3,0,1,0.9,0.1,0
162,Steven Defour,184,Burnley,33,DMC,16,1080,3,1.1,24.8,80.2,1.1,2.1,0,6.77,5,1,1,0,0.4,0,2,0.7,0.4,0.1,0.4,0.8,0.9,1.5,0.7,0,0.5,1,0.2,0
163,Hugo Lloris,30,Tottenham,34,GK,34,3005,0,0.1,31.2,72.3,0,7.1,0,6.77,0,0,0,0,0,0.2,1,0,0.1,0,0,0,0,0,0,0,0.9,0,0,0
164,Allan-Roméo Nyom,175,West Brom,33,"D(LR),M(R)",29,2639,2,0.3,23,70.7,0.5,1.3,0,6.76,3,0,8,0,0.2,0.7,0,0.9,0.6,0.1,0.6,0.9,2.3,1.9,1.6,0.2,3.2,0.6,0.3,0
165,James Tomkins,162,Crystal Palace,32,D(CR),23,1978,0,0.1,30.3,76.9,0.1,3.2,0,6.76,1,3,4,0,0.6,2.4,0,0.1,0.4,0,0.1,0.3,1.2,1.5,0.5,0.3,5.2,0.7,0.5,0
166,Miguel Britos,27,Watford,36,D(CL),27,2285,2,0.3,38,68.7,0.1,3.5,0,6.75,0,1,6,2,0.7,3.2,1,0.1,0.9,0.1,0.2,0.2,1.3,1.8,1.3,0.6,5.3,0.8,0.7,0
167,Scott Dann,162,Crystal Palace,34,D(C),19,1744,1,0.3,26.3,74,0,2.7,0,6.75,4,3,2,0,0.9,3,0,0.1,0.6,0,0.1,0.1,0.7,1.3,0.6,0.5,4.4,0.3,0.8,0
168,Lamine Koné,16,Sunderland,32,D(C),29,2545,0,0.1,26.2,68.7,0,1.7,0,6.75,1,1,4,0,0.6,2.6,2,0.5,0.3,0.1,0.3,0.4,1,1.5,0.5,0.5,6.6,0.2,0.7,0
169,Thibaut Courtois,15,Chelsea,29,GK,36,3240,0,0,22,66.2,0,4.8,0,6.74,0,0,1,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0.6,0,0,0
170,Pablo Zabaleta,167,Man City,36,"D(R),DMC,M(R)",11,1060,1,0.6,28.7,82.9,0.1,0.8,0,6.74,9,1,2,0,0.4,1.2,1,0.4,0.8,0.3,0.3,0.4,2.1,1.2,0.7,0.2,2.1,0.7,0,0
171,Sofiane Boufal,18,Southampton,28,"AM(CLR),FW",12,1103,0,1,21.2,76.8,0.2,0.7,0,6.73,12,1,5,0,1,0.4,0,3,0.9,0,2.3,1.9,1.6,0.2,1,0,0.1,0.8,0,0
172,Claudio Yacob,175,West Brom,34,DMC,27,2418,0,0.2,28.3,82.4,0,1.5,0,6.73,6,0,9,0,0.3,1.4,0,0.1,1,0,0.4,0.5,2.8,1.6,1.2,0.1,1.8,1.4,0.5,0
173,Alex Iwobi,13,Arsenal,25,M(CLR),18,1463,3,1,34.5,87.5,0.2,0.7,0.1,6.72,8,3,1,0,1.5,0.2,1,1.1,0.5,0.1,1,0.9,0.7,0.3,0.3,0,0.2,0.4,0.2,0
174,Jake Livermore,214,Hull,31,"D(C),DMC",20,1673,1,0.4,51.2,84.9,0,4.5,0.1,6.72,1,1,3,1,1,1,0,0.8,0.5,0,0.8,1,2.3,1.4,0.8,0,2.1,0.6,0.6,0
175,Dusan Tadic,18,Southampton,32,"AM(CLR),FW",30,2427,5,2,32.2,79.3,1.4,0.7,0.3,6.72,3,3,4,0,1.9,0.1,0,0.9,1.2,0.3,2.2,1.7,0.6,0.5,0.9,0,0.3,0.6,0.1,0
176,Danny Simpson,14,Leicester,34,D(R),34,2990,2,0.3,31.2,69,0.3,1.8,0,6.72,1,0,12,0,0.1,1.5,0,0.2,0.3,0.1,0.1,0.4,1.4,1.9,1,0.3,4.1,0.4,0.3,0
177,Harry Arter,183,Bournemouth,31,M(C),33,2959,4,0.9,57.3,88.2,0.1,4.8,0.1,6.72,2,1,11,1,1.5,0.1,2,0.7,1.3,0,0.6,0.9,2.4,1.4,1,0.1,0.9,2.1,0.4,0
178,Simon Mignolet,26,Liverpool,33,GK,28,2520,0,0,28.8,61.5,0,5.3,0,6.72,0,0,0,0,0,0.7,0,0.1,0.2,0,0,0,0,0,0,0,1,0,0,0
179,Aaron Ramsey,13,Arsenal,30,M(CLR),13,1231,4,1,40,88.4,0.1,1.1,0.1,6.72,10,1,3,0,1.8,0.3,1,0.9,0.9,0.1,1,1,0.9,0.5,0.7,0,0.6,1,0.1,0
180,Ryan Fraser,183,Bournemouth,27,"M(CLR),FW",19,1769,5,1.1,23.9,79,0.8,0.6,0,6.71,9,3,3,0,0.9,0.2,1,0.7,2.3,0.1,0.9,0.9,0.5,0.4,0.6,0,0.5,0.5,0,0
181,Angelo Ogbonna,29,West Ham,33,D(C),20,1756,0,0.3,40.3,81.2,0.1,2.6,0,6.70,0,0,2,0,0.2,2.2,0,0.2,0.2,0,0.3,0.4,1.4,1.9,0.7,0.8,4.8,0.2,0.7,0
182,Lukasz Fabianski,259,Swansea,36,GK,37,3330,0,0,25.1,59.5,0,9,0,6.70,0,0,1,0,0,0.4,2,0,0.1,0,0,0,0.1,0,0,0,0.5,0.1,0,0
183,Charlie Adam,96,Stoke,35,M(C),17,1495,3,1.2,36.2,68.9,1.1,4,0.1,6.70,7,1,7,0,1.7,1.4,0,0.5,1.1,0,0.8,0.9,0.8,0.9,1.7,0,1,1.1,0.3,0
184,James Ward-Prowse,18,Southampton,26,M(CR),22,1885,4,1.4,32.2,83.1,1.3,0.8,0,6.69,8,4,4,0,1.4,0.7,0,0.2,0.6,0,1.1,0.7,1,0.6,0.9,0.1,1.1,0.8,0.1,0
185,Jesse Lingard,32,Man Utd,28,"AM(CLR),FW",18,1369,2,1.2,29,87.9,0.3,0.7,0.2,6.69,7,1,3,0,1.5,0.2,1,0.8,0.8,0.2,0.8,1.1,0.7,0.6,1,0,0.3,0.4,0,0
186,Islam Slimani,14,Leicester,33,FW,13,1280,4,0.7,18.4,70.7,0,0.4,0,6.69,10,7,1,0,1.5,2.3,0,0.4,0.6,0.5,0.9,1.6,0.5,0.1,1.2,0,0.1,0.7,0.1,0
187,Steven Davis,18,Southampton,36,M(CLR),29,2644,3,1,53.6,86.2,0.3,3.6,0.1,6.68,3,0,3,0,1,0.3,0,0.6,0.4,0,1.3,0.8,1.7,0.7,0.6,0,1.4,1.2,0.3,0
188,Lucas Leiva,26,Liverpool,34,"D(C),M(C)",12,1105,3,0.3,36.8,83.9,0.1,2.5,0,6.68,12,0,4,0,0.3,2.2,0,0.1,0.5,0,0.3,0.3,1.5,1.5,0.8,0.1,2.5,0.8,0.2,0
189,Artur Boruc,183,Bournemouth,41,GK,35,3150,0,0,25.4,55.2,0,6.7,0,6.68,0,0,2,0,0,0.3,1,0,0.2,0,0,0,0,0,0,0,0.7,0.1,0,0
190,Michael Carrick,32,Man Utd,40,"D(C),M(C)",18,1603,0,0.5,54.9,89,0,3.4,0.1,6.68,5,0,2,0,0.3,0.4,0,0.3,0.8,0,0.2,0.4,1.1,1.8,0.2,0.1,1.7,0.9,0.3,0
191,Tom Davies,31,Everton,23,M(C),18,1544,3,0.5,32.6,82.8,0,1.3,0.2,6.68,6,2,4,0,0.6,0.4,1,0.6,1.5,0.2,1.2,1.7,1.5,0.8,1,0,0.4,1.4,0.2,0
192,Nacer Chadli,175,West Brom,32,"M(CLR),FW",27,2150,5,1.1,21.4,80.4,0.6,0.7,0.1,6.68,4,5,2,0,1.5,0.6,0,0.6,0.5,0.1,1.4,1.1,0.9,0.7,0.5,0,0.3,0.9,0.1,0
193,Ragnar Klavan,26,Liverpool,35,D(C),15,1408,0,0.2,46.9,88.4,0.1,2.5,0.1,6.68,5,0,3,0,0.2,1.9,0,0.3,0.4,0,0.1,0.2,1.3,0.7,0.8,0.8,4.6,0.4,0.5,0
194,James McArthur,162,Crystal Palace,34,M(CLR),24,2010,3,0.6,29.3,78.5,0.3,1.4,0,6.67,5,5,5,0,0.8,1.1,0,0.6,0.9,0.1,1.7,1,2.1,0.9,1.4,0,0.8,0.9,0.2,0
195,Andrew Robertson,214,Hull,27,"D(L),M(L)",31,2737,2,0.6,37.3,76,0.6,2.4,0,6.67,2,1,5,0,0.2,0.3,0,0.8,0.3,0,0.6,0.5,1.6,1.7,0.5,0.3,2.3,0.7,0.5,0
196,Sam Clucas,214,Hull,31,"D(L),M(CL)",36,3190,1,0.4,41.6,83.2,0.4,2.4,0,6.67,1,3,9,1,1.1,1.1,1,0.8,0.7,0,1.1,0.6,2.4,1.4,0.6,0,1.8,1.4,0.2,0
197,Daniel Sturridge,26,Liverpool,32,"M(R),FW",7,769,1,0.7,13.9,74.4,0.1,0.7,0.1,6.67,13,3,1,0,2,0.2,0,0.9,0.4,0.4,0.9,1.2,0,0.1,0.3,0,0,0.1,0.1,0
198,Víctor Valdés,21,Middlesbrough,39,GK,28,2520,0,0,31.7,53.2,0,10.5,0,6.66,0,0,1,0,0,0.2,2,0,0.1,0,0,0.1,0,0.1,0,0,1,0,0,0
199,Eldin Jakupovic,214,Hull,37,GK,22,1980,0,0,28.9,46.4,0,7,0,6.66,0,0,0,0,0,0.3,2,0,0.1,0,0,0.1,0,0,0,0,0.9,0.1,0,0
200,Wes Morgan,14,Leicester,37,D(C),27,2430,0,0.1,24.2,67.7,0,1.2,0,6.66,0,1,3,0,0.5,2.4,0,0.1,0.3,0,0.1,0.3,1,2,0.7,0.7,5.2,0.3,0.9,0
201,Ben Foster,175,West Brom,38,GK,38,3420,0,0.1,29.4,40.2,0,9.4,0,6.65,0,0,2,0,0,0.2,1,0,0.1,0,0,0.1,0,0,0,0,0.6,0,0,0
202,Salomón Rondón,175,West Brom,32,FW,32,2896,2,0.7,19,66.1,0,0.6,0.1,6.65,6,8,2,0,2.5,2.8,2,0.7,1.6,0.8,2.8,2.5,0.4,0.2,1.1,0,1.1,0.4,0.1,0
203,Wayne Hennessey,162,Crystal Palace,34,GK,29,2610,0,0.1,27.9,47.2,0,10.6,0,6.65,0,0,1,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0
204,Nordin Amrabat,27,Watford,34,"M(CLR),FW",25,2101,3,1,23.3,75.3,0.9,1.1,0,6.64,4,0,4,0,1,0.1,1,2.1,1.2,0.1,1.9,1.2,1.6,0.8,1.6,0,0.4,1.1,0.1,0
205,Didier Ndong,16,Sunderland,27,DMC,27,2519,0,0.5,32.5,83.2,0.2,1.8,0,6.64,4,1,5,0,0.5,0.7,0,0.7,0.9,0.1,1.2,1.6,2.6,1.6,1.2,0,1.2,1.4,0.3,0
206,Jonathan Walters,96,Stoke,38,"M(CLR),FW",13,1296,2,0.5,14.4,57.1,0.3,0.2,0,6.64,10,4,1,0,1.1,2.9,0,0.3,1,0.5,1,1,0.3,0.2,0.6,0,1.1,0.2,0.2,0
207,Stefano Okaka,27,Watford,32,FW,10,955,0,0.7,12.1,67,0,0.4,0.1,6.63,9,4,5,0,1.4,2.1,1,1.2,1.2,0.6,1.4,2.3,0.6,0.1,1.6,0,0.5,0.4,0.1,0
208,Mame Biram Diouf,96,Stoke,33,"M(LR),FW",15,1382,2,0.4,13.4,64.2,0.2,0.4,0,6.63,12,1,3,0,0.7,3,0,0.6,0.9,0.4,0.7,1.1,1.3,0.7,1,0,1.4,0.4,0.1,0
209,Sebastian Prödl,27,Watford,34,D(C),32,2775,1,0.3,32.4,76.4,0,3.4,0,6.62,1,1,10,1,0.7,1.9,0,0.1,0.7,0,0,0.2,1.1,1.6,1.3,0.7,5.5,0.3,1,0
210,Marten de Roon,21,Middlesbrough,30,DMC,32,2777,0,0.3,40,79.2,0.1,2.2,0,6.62,1,4,8,0,0.9,2,0,0.2,0.7,0.1,0.6,0.8,2.2,1.3,2,0,1.9,2.2,0.3,0
211,Ashley Barnes,184,Burnley,31,"AM(CL),FW",20,1779,2,0.8,16,55,0,0.3,0.1,6.62,8,6,6,1,1.6,3.6,0,0.2,2.7,0.8,1.6,2.1,0.8,0.1,1.9,0,0.9,0.5,0.3,0
212,Jack Rodwell,16,Sunderland,30,"D(C),M(C)",17,1493,1,0.4,28.6,78.1,0,1.4,0.1,6.62,3,0,4,0,1,1.7,0,0.5,0.6,0.1,0.5,0.2,1.9,1,1.2,0.1,2.6,0.6,0.4,0
213,Andy King,14,Leicester,32,M(C),15,1445,0,0.3,28,79.2,0.1,1.4,0,6.61,8,1,4,0,0.6,1.1,1,0.2,0.7,0,0.4,0.7,1.7,1.2,0.8,0,1.4,0.9,0.5,0
214,Adam Forshaw,21,Middlesbrough,30,M(C),30,2700,1,0.8,39.8,88.3,0.3,2.9,0.1,6.61,4,0,4,0,0.8,0.5,0,0.6,0.9,0,1,1,1.8,1,1,0,0.6,1.5,0.1,0
215,Darren Randolph,29,West Ham,34,GK,22,1980,0,0,28.4,50.7,0,10.6,0,6.61,0,0,1,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0.6,0,0,0
216,Cristhian Stuani,21,Middlesbrough,35,"AM(CLR),FW",16,1362,0,0.3,16.7,68,0.2,0.5,0,6.61,7,4,4,0,0.9,2,1,0.6,1.3,0.2,1.6,1.3,1.5,0.4,0.9,0,0.6,1.1,0.1,0
217,Michael Dawson,214,Hull,37,D(C),19,1721,0,0.2,29.8,81.3,0,2.3,0,6.60,3,3,4,0,0.5,2.1,0,0.1,0.3,0,0,0.3,0.7,1.4,0.6,0.3,5.9,0.2,1.5,1
218,Jack Cork,259,Swansea,32,DMC,25,2233,0,0.4,42.9,83.5,0.1,2.5,0,6.60,5,0,7,0,0.6,1.2,0,0.8,1.1,0,1.3,0.9,2,1.9,0.8,0,1.6,1.5,0.3,2
219,George Boyd,184,Burnley,36,M(CLR),33,2845,1,0.4,15.3,73.1,0.2,0.4,0,6.60,3,2,3,0,1,0.6,0,0.5,0.8,0.2,0.9,1.3,2.4,0.9,0.9,0,1,1.6,0.2,0
220,Sofiane Feghouli,29,West Ham,31,M(CR),11,1040,3,0.9,17.9,71.5,0.9,1.2,0,6.60,10,3,1,1,1,0.4,0,0.9,0.9,0,0.7,0.9,0.9,0.7,0.5,0,0.4,0.2,0,0
221,Glenn Whelan,96,Stoke,37,DMC,26,2278,1,0.7,47,84.5,0.3,3.7,0,6.60,4,0,5,0,0.2,0.9,0,0.3,0.7,0,0.6,0.7,1.5,1.2,0.6,0.1,1.5,1.3,0.7,1
222,Nolito,167,Man City,35,AM(CL),9,779,2,0.7,20.5,82.1,0.2,0.5,0.1,6.59,10,4,3,1,1.7,0.4,0,0.5,0.5,0.2,0.7,0.7,0.8,0.3,0.9,0,0.2,0.7,0,0
223,Jóhann Gudmundsson,184,Burnley,30,AM(CLR),10,997,2,0.8,14.8,69.6,1.1,0.8,0,6.59,10,1,1,0,0.9,0.7,0,0.3,0.5,0.1,0.6,0.6,1,0.9,0.2,0,1,0.5,0.2,0
224,André Ayew,29,West Ham,31,"M(CLR),FW",16,1442,3,0.6,17.2,79.1,0,0.3,0,6.58,9,6,1,0,1.4,0.8,1,0.5,1.1,0.2,0.9,0.9,0.7,0.4,0.6,0,0.4,0.4,0,0
