,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
111,Fabinho,26,Liverpool,27,"D(CR),DMC",28,2565,0,0.1,70.3,90.3,0,3.3,0,6.82,2,0,6,0,0.3,1.8,0,0.2,0.9,0,0.2,0.6,1.9,1.5,1,0.5,2.2,0.9,0.3,0
112,Stuart Armstrong,18,Southampton,29,AM(CLR),32,2774,5,1.1,37.5,80.7,0.2,1,0.1,6.82,1,4,3,0,1.7,0.2,2,2.1,1.1,0.1,2.1,2.3,1.8,0.7,1,0.1,0.6,1.5,0,0
113,Jordan Henderson,26,Liverpool,31,"D(C),M(CLR)",20,1708,1,0.7,86.4,87.3,0.2,4,0.1,6.82,1,1,0,0,0.7,0.5,0,0.4,0.5,0,0.2,0.3,1.1,1.6,0.4,0.6,1.2,0.8,0,0
114,Aaron Cresswell,29,West Ham,31,"D(CL),M(L)",36,3172,8,1.6,45.9,78.9,1.6,3.3,0,6.81,0,0,3,0,0.5,1,2,0.1,0.5,0,0.3,0.4,0.9,0.9,0.4,0.1,2,0.4,0.4,0
115,Chris Wood,184,Burnley,29,FW,32,2750,3,0.7,19.8,65.1,0,0.1,0,6.81,1,12,0,0,2.1,4.7,1,0.2,0.7,0.7,1.3,2.4,0.4,0,1.2,0,0.6,0.4,0.1,0
116,Eberechi Eze,162,Crystal Palace,23,AM(CLR),29,2565,6,1.3,32,84.2,0.7,0.7,0,6.81,5,4,3,0,1.1,0.4,4,1.9,2.1,0,1.1,1.7,0.8,0.7,0.5,0,0.2,0.6,0.1,0
117,Rúben Neves,161,Wolves,24,DMC,31,2680,1,0.9,54.9,84.4,0.1,5.3,0,6.81,5,5,8,0,1.9,0.7,1,0.3,0.5,0,0.4,0.7,2.4,1.8,1.3,0.1,1.1,1.4,0.3,0
118,Fernandinho,167,Man City,36,"D(CR),DMC",12,1185,2,0.7,48.3,87.2,0,2.2,0,6.81,9,0,6,0,0.7,1.4,0,0.5,0.5,0,0.2,0.3,1.5,1.1,1,0.1,0.8,1.1,0.1,0
119,Timo Werner,15,Chelsea,25,"AM(CLR),FW",29,2608,8,1,22.3,78.8,0.3,0.2,0,6.81,6,6,2,0,2.3,0.3,1,0.8,0.9,0.8,0.8,2.5,0.6,0.2,0.8,0,0.2,1,0,0
120,Pascal Struijk,19,Leeds,22,"D(C),DMC",22,2074,0,0.1,48,86,0,2.3,0,6.81,5,1,3,0,0.5,1.7,0,0.1,0.3,0,0.3,0.4,1.8,1.7,1,0.2,3.1,0.4,0.8,0
121,Tyrone Mings,24,Aston Villa,28,D(CL),36,3195,2,0.2,46.6,77.9,0,3.7,0,6.81,0,2,4,1,0.5,2.5,0,0.2,0.5,0.1,0.1,0.5,0.9,1.1,0.6,0.4,4.7,0.2,1.1,1
122,Jonjo Shelvey,23,Newcastle,29,M(C),29,2617,3,1.2,46.7,76.4,0.7,5.8,0,6.80,1,1,7,0,1.4,0.9,0,0.7,0.3,0,0.2,0.6,1.3,1.2,1,0,1.3,0.9,0.5,0
123,Leandro Trossard,211,Brighton,26,"AM(CLR),FW",30,2622,5,1.4,28.5,78.8,0.7,1.6,0,6.80,5,5,2,0,1.7,0.1,2,1.1,0.9,0.1,1.7,1.9,0.9,0.7,0.8,0,0.1,0.7,0.1,0
124,Joachim Andersen,170,Fulham,25,D(C),30,2730,1,0.3,63.2,81.4,0,5.8,0,6.79,1,1,7,1,0.4,3.2,2,0.3,0.5,0,0.1,0.3,1.1,1.4,1.3,1.1,4.8,0.4,0.4,0
125,Karl Darlow,23,Newcastle,31,GK,25,2250,0,0,25.1,45.7,0,7.4,0,6.79,0,0,3,0,0,0.7,1,0,0.2,0,0,0,0,0,0,0,1.7,0,0,0
126,Rob Holding,13,Arsenal,26,D(CR),28,2558,1,0.1,60.1,87,0,3.1,0,6.79,2,0,2,0,0.5,2.4,1,0.3,0.2,0.1,0.2,0.4,1.4,0.8,0.8,0.5,4,0.6,0.9,1
127,Anwar El Ghazi,24,Aston Villa,26,"AM(LR),FW",17,1617,0,0.9,18.7,75.3,0.8,0.4,0,6.78,11,10,2,0,2.3,1,2,0.9,1,0.2,1.3,1.7,0.6,0.2,0.6,0,0.4,0.6,0,0
128,Abdoulaye Doucouré,31,Everton,28,M(C),29,2452,3,0.7,46.2,85.1,0,1.3,0.1,6.78,0,2,6,0,0.6,1.3,0,0.7,0.4,0,0.9,1.2,1.8,1.3,0.8,0.1,0.9,1,0.2,0
129,Pablo Fornals,29,West Ham,25,M(CLR),31,2583,4,0.9,32.1,79.4,0.2,0.8,0,6.78,2,5,3,0,1.5,0.7,1,0.9,0.5,0.2,0.6,1.1,1.3,1.1,0.8,0,0.2,1.9,0,0
130,Pierre-Emerick Aubameyang,13,Arsenal,32,"M(CLR),FW",26,2337,3,0.8,21.5,78,0.3,0.4,0,6.78,3,10,2,0,2,1.2,1,0.4,0.6,0.6,0.7,1.3,0.4,0.2,0.4,0,0.5,0.6,0,1
131,Ben Godfrey,31,Everton,23,D(CLR),29,2683,2,0.1,39.3,84.7,0.1,1.2,0,6.78,2,0,4,0,0.5,1.8,0,0.3,0.5,0.1,0.2,0.9,1.8,1.1,0.5,0.3,3.5,0.5,1.2,1
132,Che Adams,18,Southampton,25,"AM(CL),FW",30,2675,5,1,16.9,70.3,0,0.7,0.2,6.77,6,9,1,0,1.5,1.5,0,0.8,1.5,0.5,1.2,2.4,0.7,0.1,0.8,0.1,0.5,0.3,0.1,0
133,Adam Webster,211,Brighton,26,D(C),29,2595,0,0.2,63.4,80.9,0,3.4,0,6.77,0,1,4,0,0.9,2.7,1,0.6,0.5,0,0.2,0.9,1,1.6,0.8,0.3,2.9,0.4,0.6,0
134,Kyle Bartley,175,West Brom,30,D(C),28,2584,1,0.2,27.6,77.1,0,1.7,0,6.77,2,3,4,0,0.5,3.6,1,0.1,0.3,0.2,0.1,0.3,0.9,1.3,1,0.5,5.3,0.4,1.2,0
135,Emile Smith Rowe,13,Arsenal,21,AM(CL),18,1448,4,1.4,36.3,88.7,0.1,0.6,0.1,6.77,2,2,0,0,0.7,0.2,0,0.5,1,0.2,0.4,1.9,0.7,0.5,0.3,0,0.5,0.6,0.1,0
136,Allan,31,Everton,30,DMC,23,2052,0,0.7,44,85.6,0,2.4,0,6.77,1,0,6,0,0.3,0.2,0,1.3,1.3,0,0.8,0.9,3.3,0.8,1.5,0.1,1,2.8,0.5,0
137,Kyle Walker,167,Man City,31,"D(CR),M(R)",22,1947,1,0.3,72.2,90.2,0.1,3.7,0,6.77,2,1,1,0,0.4,1.1,1,1,0.5,0,0.7,0.7,1.2,0.6,1,0.3,0.9,0.3,0.3,0
138,Josh Brownhill,184,Burnley,25,M(CR),32,2816,1,0.5,35.5,78.3,0.1,1,0,6.76,1,0,2,0,1,2,0,0.5,1,0.1,0.5,1.1,1.4,2.1,1.1,0,1.1,0.9,0.3,0
139,Ferran Torres,167,Man City,21,"AM(LR),FW",15,1306,2,0.8,16.9,85.2,0.1,0.4,0,6.76,9,7,1,0,1.5,0.6,2,0.8,0.7,0.2,0.9,1,0.5,0.1,0.7,0,0.3,0.5,0,0
140,Nicolas Pépé,13,Arsenal,26,"AM(LR),FW",16,1614,1,0.4,21.7,81.1,0.2,0.2,0,6.76,13,10,1,1,1.7,1.2,4,1,0.9,0.1,0.8,1.9,0.7,0.4,0.4,0,0.4,0.5,0,0
141,Ross Barkley,24,Aston Villa,27,M(CLR),18,1537,1,1.6,30.3,84.8,0.8,1.4,0,6.75,6,3,0,0,1.6,0.9,0,1.2,0.7,0.2,1.3,1.6,0.3,0.2,0.5,0,0.3,0.5,0,0
142,Hugo Lloris,30,Tottenham,34,GK,38,3420,0,0,23.6,69.3,0,4.8,0,6.75,0,0,0,0,0,0.2,2,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0
143,Willy Boly,161,Wolves,30,D(C),21,1880,1,0.1,49.3,82.5,0,1.9,0,6.75,0,1,2,0,0.7,2.7,1,0.2,0.4,0,0.1,0.5,1.6,1.5,0.7,0.2,4,0.5,0.6,0
144,Dan Burn,211,Brighton,29,"D(CL),M(L)",23,2060,0,0.4,40.7,75.6,0.3,1.1,0,6.75,4,1,5,0,0.6,3.6,3,0.4,0.2,0.1,0.3,1,1.9,1.1,1.3,0.1,2.6,1,0.3,1
145,Ezri Konsa,24,Aston Villa,23,D(CR),35,3193,0,0.1,35.8,84.7,0,2.1,0,6.75,1,2,3,0,0.6,2.7,1,0.2,1.5,0,0.2,0.5,0.7,0.8,0.5,0.4,4.4,0.1,1.3,0
146,Jarrod Bowen,29,West Ham,24,"AM(CLR),FW",30,2579,5,0.8,16.3,74.4,0.8,0.8,0,6.75,8,8,0,0,1.4,0.6,1,0.9,1.4,0.4,1.3,1.7,0.7,0.6,0.4,0,0.1,0.5,0,0
147,Thomas Partey,13,Arsenal,28,"D(R),M(CR)",18,1537,2,0.5,47.5,87.2,0,2.7,0.1,6.75,6,0,5,0,1.1,1,1,1.2,0.7,0,0.4,0.9,1.8,1,0.8,0,0.6,1.3,0.2,0
148,Joelinton,23,Newcastle,25,"AM(LR),FW",23,1990,2,0.5,18.8,73,0,0.3,0,6.75,8,4,3,0,1.4,2.7,1,1.2,1.2,0.2,1.4,2.6,1.1,0.3,0.8,0,0.7,0.7,0.1,0
149,Christian Pulisic,15,Chelsea,23,M(CLR),18,1738,2,0.9,24.5,82.9,0.2,0.4,0,6.74,9,4,2,0,1.6,0.7,2,1.8,1.2,0.1,1.1,2.5,0.7,0.4,0.5,0,0.3,0.5,0.1,0
150,Marc Albrighton,14,Leicester,31,M(LR),17,1744,5,1.2,24.2,73.3,0.7,1.3,0,6.74,14,1,2,0,0.7,0.3,2,1.2,0.6,0.1,0.9,1.1,1.1,0.5,0.3,0.1,0.6,0.9,0.1,0
151,Çaglar Söyüncü,14,Leicester,25,D(C),19,1816,0,0.3,60.1,88,0.2,2.1,0,6.74,4,1,2,0,0.4,2.7,0,0.2,0.7,0,0.2,0.3,1.2,1.2,0.8,0.6,3.4,0.6,0.4,0
152,Alphonse Areola,170,Fulham,28,GK,36,3240,0,0,23.3,68.7,0,4.4,0,6.74,0,0,2,0,0,0.4,1,0,0.1,0,0,0,0,0,0,0,1.1,0.1,0,0
153,Sam Johnstone,175,West Brom,28,GK,37,3330,1,0,29.9,43.2,0,8.4,0,6.74,0,0,1,0,0,0.2,2,0,0.1,0,0,0,0,0.1,0,0,1,0,0,0
154,Alisson,26,Liverpool,29,GK,33,2970,0,0,29.9,84.6,0,3.2,0,6.73,0,1,1,0,0,0.4,0,0.1,0.2,0,0,0,0.1,0.1,0,0,1.3,0,0,0
155,Granit Xhaka,13,Arsenal,29,"D(L),M(C)",29,2522,2,0.5,70.6,90.2,0.1,4.2,0.1,6.73,2,1,7,1,0.7,1.3,0,0.3,1.2,0,0.4,0.6,1.6,0.8,1.3,0,1.2,0.9,0.2,0
156,Tosin Adarabioyo,170,Fulham,24,D(CR),33,2954,0,0.2,57.7,86.2,0,3.6,0,6.73,0,0,1,0,0.5,2.5,0,0.3,0.2,0.1,0.2,0.4,1.1,1.3,0.5,0.8,5.8,0.6,0.6,1
157,Angelo Ogbonna,29,West Ham,33,D(C),28,2493,0,0.1,36.4,81.3,0,1.8,0,6.73,0,3,5,0,0.5,2.3,1,0.1,0.3,0,0.2,0.1,0.9,1.1,1,0.5,4.1,0.3,0.4,0
158,Gabriel Magalhães,13,Arsenal,23,D(C),22,1997,0,0.1,67.4,85.7,0,2.2,0,6.73,1,2,2,1,0.7,2.5,0,0.2,1.1,0,0.3,0.2,1.1,1.1,1,0.5,3.2,0.3,0.8,0
159,Callum Hudson-Odoi,15,Chelsea,20,M(LR),10,1060,3,1.4,25,86.1,0.7,1.2,0,6.73,13,2,0,0,1,0,0,0.7,0.3,0.2,0.7,0.6,1,0.3,0.5,0,0.2,0.6,0,0
160,David McGoldrick,163,Sheff Utd,33,"AM(CLR),FW",28,2402,1,0.5,26,74.7,0.1,0.7,0,6.72,7,8,7,0,2,2.5,2,1.3,0.9,0.5,1.3,2.5,0.9,0.1,1.3,0,0.7,0.5,0.1,0
161,Mason Greenwood,32,Man Utd,20,"AM(R),FW",21,1826,2,0.5,23,85,0.2,0.8,0.1,6.72,10,7,2,0,2.2,0.2,1,1.2,0.6,0.1,0.9,1.1,0.4,0.2,0.5,0,0,0.5,0,0
162,Sergio Reguilón,30,Tottenham,24,"D(L),M(L)",26,2249,3,0.6,44.4,77.3,0.6,1.4,0,6.72,1,0,5,0,0.7,1.1,1,0.8,0.7,0,0.6,1.3,1.7,1.2,1,0.3,1.5,0.9,0.3,1
163,Conor Townsend,175,West Brom,28,"D(CL),M(L)",25,2235,2,0.9,36.7,76.7,0.6,1.8,0,6.72,0,0,0,0,0.4,1.7,1,0.4,1,0.1,0.3,1.3,1.8,1.4,0.6,0.1,2,0.8,0.6,0
164,Matthew Lowton,184,Burnley,32,"D(LR),M(R)",34,3060,1,0.8,35.1,68.8,0.4,3.2,0.1,6.71,0,1,5,0,0.6,1,1,0.8,0.4,0,0.3,1.1,1.6,1.6,0.6,0.3,2.3,1.2,0.4,0
165,Hakim Ziyech,15,Chelsea,28,M(CLR),15,1180,3,1.5,29,79.1,0.5,1.1,0,6.71,8,2,3,0,1.5,0.2,2,0.8,0.7,0.2,0.7,1.3,0.6,0.4,0.8,0,0,0.6,0,0
166,Jan Bednarek,18,Southampton,25,D(C),36,3104,1,0.1,57.4,82.4,0,2.3,0,6.70,0,1,5,1,0.3,2.7,1,0.1,0.4,0,0.1,0.3,1,2.3,0.8,0.8,3.7,0.7,0.8,1
167,Tyrick Mitchell,162,Crystal Palace,22,D(L),19,1710,1,0.2,31.5,69.8,0.3,1.5,0,6.70,0,1,1,0,0.1,0.6,0,0.6,0.6,0,0.6,0.8,3.4,1.1,0.4,0.2,2.4,0.9,0.5,0
168,Ethan Ampadu,163,Sheff Utd,21,"D(C),DMC",23,2091,0,0.4,40.2,82.3,0.2,2.2,0,6.70,2,0,3,0,0.3,2.1,1,0.5,1,0,0.2,0.6,2.3,2,1,0.2,3.3,1,0.8,1
169,Tammy Abraham,15,Chelsea,24,FW,12,1036,1,0.4,9.3,72.7,0,0.1,0,6.70,10,6,0,0,1.5,1.8,2,0.3,0.5,0.2,0.3,1.5,0.3,0.2,1,0,0.8,0.3,0,0
170,Victor Lindelöf,32,Man Utd,27,D(CR),29,2586,1,0.2,64.3,89.8,0,2.1,0,6.69,0,1,0,0,0.1,2.2,0,0.1,0.3,0,0.1,0.3,0.8,1.1,0.8,0.6,3.3,0.4,0.5,0
171,Kenny Tete,170,Fulham,26,"D(CR),M(R)",18,1483,1,0.8,31.4,75.5,1,1.5,0,6.69,4,0,3,0,0.3,1.3,0,0.5,0.8,0.1,0.4,0.9,2.2,1.2,1.3,0.2,2,0.4,0.2,0
172,Chris Basham,163,Sheff Utd,33,"D(CR),M(CR)",31,2586,1,0.4,34.1,82.8,0.2,1.2,0,6.69,0,0,5,0,0.3,1.8,1,0.7,0.9,0.2,0.6,1,2.2,1.6,0.8,0.3,3.3,0.8,0.5,0
173,Héctor Bellerín,13,Arsenal,26,"D(R),M(R)",24,2093,2,0.8,44.6,83.8,0.5,0.7,0.1,6.69,1,1,8,0,0.6,1.2,1,0.5,0.3,0,0.2,1,1.2,1.3,0.8,0.1,1.2,1.2,0.3,0
174,Daniel Podence,161,Wolves,25,"AM(CLR),FW",22,1679,2,0.9,25,77.7,0.3,1.8,0,6.68,2,3,3,0,1.3,0.3,1,1.6,1.1,0.2,1,1.5,0.5,0.5,0.6,0,0.1,0.7,0,0
175,Kieran Tierney,13,Arsenal,24,"D(CL),M(L)",26,2302,3,1.1,43.7,79.6,0.9,1.6,0,6.68,1,1,4,0,0.6,0.7,0,0.6,0.7,0,0.5,0.9,1,0.6,0.5,0.2,2.1,0.7,0.4,0
176,Oliver McBurnie,163,Sheff Utd,25,"AM(CL),FW",12,1319,0,0.7,19.1,57.5,0,0.3,0,6.67,11,1,2,0,1.3,6,2,0.2,1.1,0.2,0.7,1,0.7,0.3,1,0,1.3,0.5,0.1,0
177,João Moutinho,161,Wolves,35,M(C),28,2534,1,1.4,52.2,88.4,0.8,2.3,0.1,6.67,5,1,3,1,0.4,0.5,0,0.4,0.7,0,0.3,0.5,2.3,1.4,1.3,0.1,0.7,1.7,0.1,0
178,Douglas Luiz,24,Aston Villa,23,M(C),32,2790,2,0.6,42.9,85.7,0.1,3.3,0,6.67,1,0,8,1,0.8,1.3,0,0.7,1.5,0,0.5,0.8,1.5,1.3,1.8,0,1.2,1.2,0.5,0
179,Edinson Cavani,32,Man Utd,34,"AM(LR),FW",13,1372,3,0.5,12.9,77.4,0,0.5,0.1,6.67,13,10,4,0,1.3,0.4,1,0.2,0.5,0.2,0.4,1.2,0.5,0.2,0.8,0,0.4,0.4,0,0
180,Rodrigo,19,Leeds,30,"M(CLR),FW",14,1291,2,1.2,21.5,76.9,0.1,1,0.2,6.67,12,7,3,0,1.8,0.9,0,0.6,0.3,0.1,0.8,1.5,0.5,0.2,0.7,0,0.6,0.7,0,0
181,Craig Dawson,29,West Ham,31,D(CR),22,1926,0,0.1,34.7,79.7,0,2.7,0,6.67,0,3,3,1,0.7,2.6,0,0,0.5,0.1,0,0.2,0.5,1.5,0.6,0.2,4,0.3,1,2
182,Charlie Taylor,184,Burnley,28,"D(L),M(L)",28,2429,1,0.4,34.1,70.3,0.7,2.1,0,6.67,1,0,1,0,0.1,1.3,0,0.9,1.2,0,0.3,0.7,1.7,1,0.3,0.2,2.5,0.7,0.7,0
183,Isaac Hayden,23,Newcastle,26,"D(C),DMC",22,1946,0,0.3,32.8,80.7,0.1,1.2,0,6.67,2,0,8,0,0.7,2.4,0,0.3,0.7,0,0.6,0.8,2.2,1.8,1.6,0.1,1.9,0.9,0.4,0
184,Gylfi Sigurdsson,31,Everton,32,"M(CLR),FW",24,2256,5,1.2,23.7,85,0.8,0.7,0,6.67,12,6,2,0,1.4,0.1,1,0.4,0.5,0,0.8,1.3,0.8,0.9,0.6,0,0.5,0.9,0.1,0
185,Danny Welbeck,211,Brighton,30,"AM(CLR),FW",17,1547,1,0.9,10.8,81,0,0.1,0,6.66,7,6,0,0,1.5,0.9,1,0.8,0.7,0.2,0.5,2.1,0.5,0.3,0.8,0,0.5,0.5,0,0
186,Jacob Murphy,23,Newcastle,26,"D(R),M(LR)",17,1621,3,0.7,17.6,70.5,0.6,0.8,0,6.66,9,2,3,0,1.2,0.2,1,1.5,0.9,0.1,1,1.3,1.5,0.5,0.9,0.1,0.9,1,0.1,0
187,Eric Dier,30,Tottenham,27,"D(CR),DMC",28,2520,0,0.2,63.9,83.2,0,4,0,6.66,0,0,3,0,0.5,3.1,0,0.1,0.4,0,0,0.4,0.8,0.8,0.6,0.4,4.4,0.3,1.1,0
188,Harrison Reed,170,Fulham,26,"D(R),M(CR)",26,2251,2,0.7,47.6,86.2,0.2,1.5,0,6.66,5,0,5,0,0.4,0.6,0,0.5,0.8,0,0.3,0.6,2,1.6,1.3,0,0.8,1.4,0.4,0
189,Miguel Almirón,23,Newcastle,27,"AM(CLR),FW",28,2438,1,0.9,25,82,0.2,1,0.1,6.66,6,4,3,0,1,0.2,1,1.1,1.1,0.2,1,1.4,1.4,0.7,0.5,0,0.5,1.2,0.1,0
190,Willian,13,Arsenal,33,AM(CLR),16,1407,5,1.3,27.1,87.5,1.1,1.4,0,6.65,9,1,0,0,0.8,0.4,3,0.5,0.8,0.2,0.6,0.9,0.5,0.3,0.2,0,0.2,0.4,0,0
191,Séamus Coleman,31,Everton,33,"D(CR),M(R)",18,1612,3,0.8,25.8,82.9,0.4,1.3,0,6.65,7,0,0,0,0.5,0.4,1,0.8,0.7,0,0.9,1.1,1.6,0.5,0.5,0.1,1.3,0.4,0.2,0
192,Leander Dendoncker,161,Wolves,26,"D(C),DMC",28,2501,0,0.5,36.5,85.5,0.1,1.3,0,6.65,5,1,4,0,0.9,2.6,0,0.2,0.4,0.1,0.3,0.9,1.6,0.8,0.9,0.2,1.5,0.9,0.5,1
193,Jeffrey Schlupp,162,Crystal Palace,28,"D(L),M(CLR)",15,1426,3,0.7,14.8,73.9,0.2,0.4,0,6.65,12,2,3,0,0.7,1.1,2,1.1,0.6,0,1.5,1.2,1.1,0.8,0.9,0,0.4,0.6,0.3,0
194,Jordan Pickford,31,Everton,27,GK,31,2743,0,0,32.2,61.8,0,8.5,0,6.65,0,0,1,0,0,0.3,1,0,0.1,0,0,0,0,0.1,0,0,1.3,0.1,0,0
195,Ciaran Clark,23,Newcastle,32,D(CL),21,1893,0,0.1,35.9,81.5,0,1.8,0,6.64,1,1,3,0,0.4,3.1,0,0.2,0.5,0,0,0.5,1.1,1.3,0.7,0.5,4.5,0.3,0.9,1
196,Federico Fernández,23,Newcastle,32,D(C),24,2083,0,0.3,34.8,80.7,0.1,2.3,0,6.64,0,0,4,0,0.2,2,1,0,0.6,0,0.1,0.3,1.2,0.7,0.6,0.7,6,0.2,1.3,1
197,Mason Holgate,31,Everton,24,"D(CR),M(R)",26,2290,0,0.3,39.4,79.1,0.2,3.1,0,6.63,2,1,9,0,0.2,1.4,2,0.3,1,0,0.2,0.5,2,1.3,1,0.3,2.9,1.1,0.5,0
198,Conor Gallagher,175,West Brom,21,AM(C),28,2532,2,0.7,29.7,81.5,0.4,1.6,0,6.63,2,2,11,0,1,0.8,0,1,2.1,0,1.2,2.1,2.7,0.9,1.4,0,0.9,2.3,0.3,0
199,Ashley Westwood,184,Burnley,31,DMC,38,3411,3,1.4,53.8,78.7,1.2,4.2,0,6.63,0,3,7,0,0.5,0.4,0,0.3,1.1,0,0.3,0.8,0.6,1.2,0.9,0,0.8,0.8,0.2,0
200,Lucas Moura,30,Tottenham,29,"AM(CLR),FW",14,1403,4,0.5,19,75.2,0.2,0.2,0,6.63,16,3,1,0,0.6,0.8,3,1.1,1.6,0.1,1.2,1.6,1.1,0.6,0.8,0,0.3,0.7,0,0
201,Ola Aina,170,Fulham,25,"D(CLR),M(LR)",31,2671,1,0.5,47.2,78.9,0.3,2.1,0,6.63,0,2,3,0,0.5,1,1,0.7,0.8,0.1,0.3,0.9,1.2,1.5,1,0.4,2.6,0.7,0.2,0
202,Lukasz Fabianski,29,West Ham,36,GK,35,3150,0,0,24.5,54.9,0,7.5,0,6.62,0,0,2,0,0,0.1,1,0,0.1,0,0,0,0,0,0,0,0.6,0,0,0
203,Darnell Furlong,175,West Brom,25,"D(CR),M(R)",32,2932,3,0.5,23.3,59.4,0.5,1.2,0,6.62,3,1,5,0,0.7,3.4,0,0.3,0.9,0.1,0.3,1.1,1.3,1.4,1,0.2,2.2,0.7,0.5,1
204,Georginio Wijnaldum,26,Liverpool,30,M(CLR),34,2947,0,0.6,46.2,92.7,0,1.2,0,6.62,4,2,1,0,0.8,1,0,0.9,0.6,0,0.7,1,0.6,0.7,0.4,0,0.4,0.6,0.1,0
205,Ezgjan Alioski,19,Leeds,29,"D(L),M(CLR)",29,2466,3,0.8,38.3,79.5,0.4,0.8,0,6.62,7,2,7,0,0.7,1.1,0,0.3,1.2,0.2,0.4,1,2.1,0.6,1.1,0.1,1.1,1.2,0.1,0
206,Ederson,167,Man City,28,GK,36,3240,1,0,26.6,81.2,0,4.4,0,6.61,0,0,3,0,0,0.2,0,0,0.1,0,0,0.1,0.1,0,0,0,0.5,0,0,0
207,Kai Havertz,15,Chelsea,22,"M(CR),FW",18,1522,3,0.7,28.4,84.9,0,0.4,0,6.60,9,4,2,0,1.2,1.1,1,0.7,0.6,0.3,1,2,0.7,0.1,1,0.1,0.7,0.8,0,0
208,Benjamin White,211,Brighton,24,"D(C),DMC",36,3195,0,0.2,48.5,83.2,0,2.3,0,6.60,0,0,3,1,0.3,1.4,0,0.7,0.3,0,0.3,0.6,1.4,1.7,0.8,0.3,1.4,0.9,0.6,0
209,Ayoze Pérez,14,Leicester,28,"AM(CLR),FW",15,1333,1,0.9,18.8,76.8,0.3,0.2,0,6.60,10,2,2,0,1.2,0.5,0,1.2,0.9,0.3,1,1.5,1.3,0.4,1.2,0,0.3,1.4,0,0
210,Jamaal Lascelles,23,Newcastle,27,D(C),19,1628,0,0.2,32.7,80.2,0,2.2,0,6.60,0,2,4,0,0.8,2.5,0,0.2,0.5,0,0.1,0.3,0.7,0.6,0.9,0.4,4.4,0.2,0.9,0
211,Mario Lemina,170,Fulham,28,DMC,19,1705,0,0.4,31.7,83.5,0,1.7,0,6.60,9,1,5,0,0.7,0.8,1,0.9,0.5,0,0.8,0.9,2.2,1.1,1.1,0.1,0.7,0.8,0.2,0
212,Robert Sánchez,211,Brighton,23,GK,27,2430,0,0,36.4,70.9,0,6.9,0,6.59,0,0,2,0,0,0.5,1,0,0.2,0,0,0.1,0,0,0.1,0,0.5,0,0,0
213,Saïd Benrahma,29,West Ham,26,AM(CLR),14,1392,6,0.9,16.1,82,0.3,0.3,0,6.59,16,1,0,0,1.2,0.1,0,1.4,0.5,0.1,1.1,1.6,0.8,0.3,0.5,0,0.1,0.7,0,0
214,John Egan,163,Sheff Utd,28,D(C),30,2630,1,0.1,36.2,81.7,0,3,0,6.58,1,0,7,1,0.5,2.6,1,0,0.3,0,0,0.2,1.3,1.3,0.9,0.3,4.2,0.5,1,0
215,Curtis Jones,26,Liverpool,20,M(C),13,1178,2,0.5,40.3,92.2,0,0.9,0,6.58,11,1,2,0,0.8,0.6,0,0.9,0.5,0,1.3,0.9,0.7,0.8,0.8,0,0.4,0.5,0,0
216,Nemanja Matic,32,Man Utd,33,DMC,12,1102,0,0.4,50.8,90.3,0.1,2.7,0,6.58,8,0,2,0,0.3,1,0,0.9,0.3,0,0.4,0.7,1.3,1.1,0.7,0.1,0.5,0.9,0.3,0
217,Neal Maupay,211,Brighton,25,"AM(C),FW",29,2519,2,1,19.7,78.5,0.2,0.4,0.1,6.57,4,8,1,1,2.2,0.6,1,0.7,1.3,0.4,1.5,2.2,0.6,0.4,0.8,0,0.2,0.6,0,0
218,Gary Cahill,162,Crystal Palace,35,D(C),20,1800,1,0.4,37.3,82.4,0,2.4,0,6.57,0,1,3,0,0.6,3.5,0,0.1,0.2,0.2,0.1,0.4,0.7,0.7,0.6,0.3,4.3,0.2,1.1,0
219,Cheikhou Kouyaté,162,Crystal Palace,31,"D(CR),DMC",35,3123,0,0.2,35.5,77.2,0,2.5,0,6.57,1,1,4,0,0.2,2.3,1,0.3,0.4,0,0.2,0.5,1.6,0.9,1,0.4,3.4,0.5,0.7,0
220,Theo Walcott,18,Southampton,32,"M(CLR),FW",20,1629,3,0.8,19,74.4,0.2,0.3,0,6.56,1,3,0,0,1.4,0.5,1,0.8,1.4,0.4,1.3,2.7,1.1,0.7,0.6,0,0.1,1,0,0
221,Ben Davies,30,Tottenham,28,"D(CL),M(L)",14,1340,1,0.4,32.3,79.2,0.3,1.1,0,6.56,6,0,1,0,0.2,1.3,0,0.2,0.7,0.1,0.1,0.3,1.4,0.9,1,0.4,2.3,0.9,0.3,0
222,Édouard Mendy,15,Chelsea,29,GK,31,2746,0,0,29,83.3,0,3.5,0,6.56,0,0,2,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0
223,Rayan Aït-Nouri,161,Wolves,20,"D(L),M(L)",16,1406,1,0.7,29.9,86.1,0.6,0.8,0,6.56,5,1,1,0,0.7,0.2,0,1.2,0.9,0,0.9,1.4,1.4,0.7,0.7,0,0.9,0.7,0,0
