,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
209,Ryan Fraser,183,Bournemouth,27,"M(CLR),FW",21,2063,4,1.6,27.5,79.9,1.0,1.0,0.1,6.57,7,1,2,0,1.0,0.2,0,0.4,1.3,0.0,0.7,1.0,0.4,0.5,0.4,0.0,0.6,0.5,0.1,0
210,David de Gea,32,Man Utd,30,GK,38,3450,0,0.0,20.7,74.4,0.0,2.5,0.0,6.57,0,0,2,0,0.0,0.2,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0
211,Harry Winks,30,Tottenham,25,DMC,26,2230,0,0.6,54.6,90.3,0.2,2.5,0.1,6.57,5,0,9,0,0.5,0.5,0,0.5,0.7,0.0,0.5,0.8,1.3,1.2,0.8,0.0,1.0,1.2,0.3,0
212,James Milner,26,Liverpool,35,"D(LR),M(CLR)",9,927,2,0.5,34.0,87.0,0.1,2.2,0.1,6.56,13,2,4,0,0.5,0.6,0,0.5,0.5,0.0,0.3,0.4,0.7,0.3,0.5,0.2,0.7,0.9,0.1,0
213,Alex Iwobi,31,Everton,25,M(CLR),19,1604,0,1.0,22.3,79.7,0.5,1.1,0.2,6.56,6,1,0,0,0.9,0.3,0,1.3,0.2,0.0,0.7,1.4,1.0,0.6,0.5,0.0,0.4,0.8,0.1,0
214,Bernard,31,Everton,29,AM(CL),15,1311,2,0.9,20.0,77.0,0.2,0.6,0.1,6.56,12,3,2,0,0.4,0.0,1,1.1,0.4,0.0,1.1,1.5,1.1,0.6,0.7,0.0,0.3,1.1,0.1,0
215,Adam Smith,183,Bournemouth,30,"D(LR),M(LR)",24,2060,1,0.4,35.0,79.5,0.3,1.1,0.0,6.56,0,0,7,0,0.2,1.5,0,1.0,1.7,0.1,0.6,1.1,2.0,1.0,1.0,0.2,2.0,1.1,0.3,0
216,Callum Hudson-Odoi,15,Chelsea,20,M(LR),7,852,5,0.9,18.7,85.9,0.8,1.3,0.0,6.56,15,1,1,0,1.0,0.1,0,1.2,0.6,0.1,0.8,1.3,0.5,0.2,0.5,0.0,0.2,0.3,0.0,0
217,Andros Townsend,162,Crystal Palace,30,"AM(LR),FW",14,1290,1,0.5,16.4,76.6,0.7,0.5,0.0,6.56,10,1,0,0,0.5,0.2,0,1.6,1.1,0.0,1.5,1.3,1.4,0.6,0.4,0.0,0.3,0.9,0.0,0
218,Marc Albrighton,14,Leicester,31,M(LR),9,864,3,1.0,20.4,75.2,0.6,1.2,0.1,6.55,11,0,2,0,0.5,0.2,0,0.7,0.6,0.1,0.5,0.6,1.2,0.5,0.4,0.0,0.4,1.1,0.1,0
219,Oriol Romeu,18,Southampton,30,DMC,20,1860,0,0.6,35.9,80.7,0.1,1.5,0.0,6.55,10,0,5,0,0.3,1.4,0,0.4,0.5,0.0,0.1,0.5,1.8,1.1,1.3,0.0,1.0,1.6,0.4,0
220,Manuel Lanzini,29,West Ham,28,M(CLR),14,1378,2,1.3,31.5,86.9,0.6,1.0,0.0,6.55,10,0,1,0,1.0,0.3,1,1.4,1.1,0.2,0.7,1.3,0.6,0.4,0.3,0.0,0.1,1.3,0.0,0
221,Andreas Pereira,32,Man Utd,25,M(CLR),18,1490,3,1.3,28.0,78.3,0.4,1.2,0.0,6.55,7,1,3,0,1.5,0.4,0,0.8,0.6,0.1,1.6,1.8,1.0,0.3,1.1,0.0,0.2,1.2,0.0,0
222,Max Aarons,168,Norwich,21,D(R),36,3240,1,0.6,37.2,78.9,0.4,1.1,0.0,6.55,0,0,7,0,0.4,0.6,0,1.3,1.4,0.1,0.9,1.5,1.3,1.0,0.8,0.2,2.0,0.5,0.8,0
223,Jeff Hendrick,184,Burnley,29,M(CR),22,1935,2,0.6,22.7,75.6,0.3,0.8,0.0,6.55,2,2,8,0,0.9,1.1,0,0.9,0.7,0.2,1.2,1.6,0.8,0.8,0.7,0.0,0.6,0.8,0.3,0
224,Leandro Trossard,211,Brighton,26,"AM(CLR),FW",22,2016,3,1.4,22.9,74.5,0.6,1.3,0.0,6.54,9,5,0,0,1.3,0.1,0,0.9,0.4,0.1,1.1,1.6,0.7,0.3,0.5,0.0,0.2,1.0,0.0,0
225,Anwar El Ghazi,24,Aston Villa,26,"AM(LR),FW",26,2062,4,0.9,14.1,72.4,0.8,0.4,0.0,6.54,8,4,3,0,1.5,0.9,0,0.9,0.5,0.4,1.0,1.6,0.6,0.4,0.6,0.0,0.4,0.5,0.0,0
226,Teemu Pukki,168,Norwich,31,"AM(C),FW",33,2894,3,0.8,14.7,79.8,0.0,0.1,0.0,6.53,3,11,3,0,2.2,0.1,1,0.7,0.4,0.5,0.9,1.6,0.3,0.2,0.6,0.0,0.2,0.6,0.0,0
227,Kiko Femenía,27,Watford,30,"D(LR),M(R)",26,2244,0,0.6,34.0,78.6,0.7,1.3,0.0,6.53,2,0,5,0,0.2,0.5,0,0.7,0.4,0.0,0.4,0.8,2.4,1.3,0.9,0.2,1.6,1.3,0.1,0
228,Lucas Torreira,13,Arsenal,25,DMC,17,1510,1,0.5,31.1,87.8,0.1,1.2,0.0,6.52,12,1,7,0,0.7,0.4,0,0.6,1.5,0.0,0.3,0.6,1.1,1.2,0.8,0.0,0.8,0.8,0.3,0
229,Sofiane Boufal,18,Southampton,28,"AM(CLR),FW",8,760,2,0.8,14.4,77.4,0.2,0.3,0.0,6.52,12,0,2,0,0.9,0.4,0,2.7,1.0,0.1,2.0,1.7,0.8,0.2,1.3,0.0,0.0,0.5,0.0,0
230,Ben Foster,27,Watford,38,GK,38,3420,0,0.0,28.7,40.4,0.0,8.5,0.0,6.52,0,0,1,0,0.0,0.3,1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0
231,Harry Wilson,183,Bournemouth,24,AM(CLR),20,1654,0,0.5,18.5,76.0,0.1,1.4,0.1,6.52,11,7,2,0,1.8,0.2,0,0.5,1.3,0.0,0.7,1.1,0.7,0.4,0.4,0.0,0.4,0.7,0.1,0
232,Martín Montoya,211,Brighton,30,"D(LR),M(R)",23,1901,1,0.8,37.2,76.5,0.5,1.8,0.0,6.52,4,0,5,0,0.3,0.8,1,0.4,0.6,0.1,0.4,1.3,2.1,0.9,1.0,0.2,1.1,1.0,0.2,0
233,Christian Eriksen,30,Tottenham,29,M(CLR),10,1092,2,1.2,33.7,80.3,0.6,1.5,0.1,6.51,10,2,5,0,1.3,0.3,1,0.0,0.3,0.1,0.7,1.2,1.0,0.6,0.5,0.0,0.7,0.9,0.1,0
234,Andriy Yarmolenko,29,West Ham,31,"AM(R),FW",10,990,1,0.8,17.5,80.6,0.2,1.0,0.0,6.51,13,5,2,0,1.1,0.2,1,0.4,0.4,0.3,0.5,1.0,0.6,0.3,0.7,0.0,0.2,0.7,0.0,0
235,Conor Coady,161,Wolves,28,"D(CR),DMC",38,3420,0,0.1,48.7,85.0,0.0,7.6,0.1,6.51,0,0,5,0,0.0,0.9,0,0.1,0.2,0.0,0.0,0.0,0.9,0.7,0.4,0.4,3.1,0.4,0.4,0
236,Callum Wilson,183,Bournemouth,29,FW,32,2911,1,0.8,14.6,64.5,0.1,0.3,0.0,6.51,3,8,10,0,1.6,1.9,1,0.7,1.1,0.9,1.5,3.1,0.3,0.1,1.6,0.0,0.5,0.4,0.1,0
237,Alexander Tettey,168,Norwich,35,M(C),28,2352,1,0.2,43.1,88.1,0.0,1.6,0.0,6.51,2,1,5,0,0.8,1.2,0,0.5,0.2,0.0,0.3,0.6,0.8,1.4,0.7,0.0,2.2,0.9,0.3,0
238,Onel Hernández,168,Norwich,28,"AM(CLR),FW",14,1381,2,0.7,12.0,77.2,0.0,0.1,0.0,6.5,12,1,0,0,1.1,0.2,1,1.6,0.7,0.3,1.4,1.5,1.0,0.7,0.5,0.0,0.3,0.8,0.0,0
239,Sead Kolasinac,13,Arsenal,28,"D(CL),DMC,M(L)",19,1700,2,0.4,34.6,85.6,0.2,0.8,0.0,6.5,7,0,4,0,0.2,1.1,1,0.6,0.6,0.2,0.4,0.8,1.1,1.0,0.8,0.1,1.3,0.4,0.2,0
240,Demarai Gray,14,Leicester,25,"AM(CLR),FW",3,609,3,0.8,13.9,87.3,0.4,0.5,0.0,6.49,18,2,1,0,1.1,0.1,0,0.5,0.5,0.1,0.9,1.0,0.6,0.2,0.1,0.0,0.1,0.3,0.0,0
241,Dwight Gayle,23,Newcastle,31,"AM(LR),FW",10,849,2,0.3,7.3,69.0,0.1,0.2,0.0,6.48,10,4,2,0,1.2,1.1,0,0.1,0.7,0.1,0.6,1.0,0.6,0.1,0.3,0.0,0.5,0.2,0.0,0
242,Pablo Fornals,29,West Ham,25,M(CLR),24,2179,5,0.5,23.4,78.8,0.3,1.1,0.0,6.48,12,2,3,0,1.0,0.3,1,0.4,0.4,0.2,0.7,1.1,1.3,0.7,0.5,0.0,0.2,1.3,0.0,0
243,Lys Mousset,163,Sheff Utd,25,FW,11,1235,4,0.4,8.0,69.6,0.0,0.1,0.0,6.48,19,6,1,0,1.2,0.8,1,0.9,0.5,0.5,1.3,1.7,0.3,0.1,0.8,0.0,0.1,0.1,0.0,0
244,Marvelous Nakamba,24,Aston Villa,27,DMC,19,1836,0,0.4,27.0,84.3,0.0,0.8,0.0,6.47,10,0,5,0,0.2,0.8,0,0.5,0.8,0.0,0.3,0.9,1.9,1.3,0.9,0.0,1.1,1.5,0.4,0
245,Ezri Konsa,24,Aston Villa,23,D(CR),24,2044,2,0.4,30.9,78.0,0.2,1.4,0.0,6.47,1,1,3,0,0.4,2.0,0,0.3,1.3,0.0,0.2,0.3,0.7,1.0,0.7,0.2,2.6,0.4,1.0,0
246,Tom Davies,31,Everton,23,M(C),23,2057,0,0.2,29.3,77.5,0.1,1.6,0.0,6.47,7,1,8,0,0.6,1.2,0,0.7,1.3,0.0,0.7,0.9,1.3,1.2,1.0,0.0,0.9,1.3,0.1,0
247,Theo Walcott,31,Everton,32,"M(CLR),FW",17,1297,3,0.8,14.2,68.9,0.4,0.1,0.2,6.46,8,2,1,0,1.2,0.3,1,0.7,0.7,0.4,0.9,1.5,0.5,0.3,0.4,0.0,0.0,0.5,0.0,0
248,Jamal Lewis,168,Norwich,23,"D(L),M(L)",25,2304,0,0.5,37.3,78.9,0.4,1.1,0.0,6.46,3,1,4,0,0.3,0.3,1,1.2,0.8,0.1,0.8,1.3,1.8,0.9,0.5,0.1,2.0,0.5,0.4,0
249,Che Adams,18,Southampton,25,"AM(CL),FW",12,1107,2,0.4,8.3,64.9,0.0,0.2,0.1,6.45,18,4,0,0,1.2,1.4,1,0.6,0.5,0.3,0.7,1.3,0.2,0.1,0.6,0.0,0.3,0.1,0.0,0
250,Pedro Neto,161,Wolves,21,"AM(CLR),FW",9,929,3,0.5,12.0,83.4,0.3,0.3,0.0,6.45,20,3,3,0,0.6,0.2,0,1.1,0.6,0.1,0.6,1.1,0.3,0.2,0.5,0.0,0.1,0.4,0.0,0
251,Ben Godfrey,168,Norwich,23,D(CLR),30,2646,0,0.1,55.3,87.9,0.0,3.2,0.0,6.45,0,0,3,1,0.5,2.2,0,0.3,0.3,0.0,0.1,0.4,0.7,0.8,0.5,0.3,4.9,0.3,1.2,1
252,Dan Gosling,183,Bournemouth,31,M(C),14,1262,1,0.4,21.7,77.3,0.1,0.7,0.0,6.43,10,3,3,0,0.5,0.9,1,0.2,0.8,0.1,0.9,1.3,1.1,0.8,0.9,0.0,0.9,0.9,0.5,0
253,Divock Origi,26,Liverpool,26,"AM(LR),FW",7,706,1,0.3,7.0,70.9,0.1,0.2,0.0,6.42,21,4,1,0,0.5,0.6,0,0.4,0.6,0.0,0.4,1.0,0.4,0.1,0.4,0.0,0.2,0.2,0.0,0
254,James McCarthy,162,Crystal Palace,30,M(C),16,1673,0,0.5,23.7,77.8,0.3,1.6,0.0,6.42,17,0,9,0,0.4,0.5,0,0.2,0.5,0.0,0.3,0.5,2.5,0.7,0.9,0.0,0.3,1.1,0.2,0
255,Dominic Solanke,183,Bournemouth,24,FW,17,1645,1,0.5,13.5,69.6,0.0,0.3,0.0,6.41,15,3,1,0,1.0,2.0,1,0.8,0.7,0.1,1.7,1.6,0.3,0.3,0.5,0.0,0.5,0.9,0.0,0
256,Nathaniel Chalobah,27,Watford,26,DMC,10,926,1,0.4,15.7,73.7,0.2,0.5,0.0,6.41,12,0,1,0,0.4,0.9,0,0.2,0.4,0.0,0.5,0.7,1.4,0.8,0.3,0.0,0.8,0.7,0.2,0
257,Jordan Pickford,31,Everton,27,GK,38,3450,0,0.0,31.2,60.1,0.0,7.7,0.0,6.4,0,0,2,0,0.0,0.3,0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.6,0.1,0.0,0
258,Dennis Praet,14,Leicester,27,AM(CR),12,1135,2,0.3,19.3,85.0,0.1,0.8,0.0,6.39,15,1,2,0,0.6,0.2,0,0.4,0.5,0.0,0.6,1.0,1.2,0.6,0.7,0.0,0.4,0.7,0.0,0
259,Sean Longstaff,23,Newcastle,23,DMC,14,1373,1,0.7,27.4,79.2,0.3,1.5,0.0,6.37,9,1,2,1,1.1,0.7,0,0.3,1.1,0.0,0.7,1.1,1.5,0.8,0.7,0.0,0.9,1.3,0.2,0
260,Aaron Connolly,211,Brighton,21,FW,14,1266,1,0.3,6.1,77.4,0.0,0.0,0.0,6.37,10,3,0,0,1.6,0.8,1,0.3,1.6,0.6,0.8,2.2,0.3,0.0,0.7,0.0,0.1,0.3,0.0,0
261,Kepa Arrizabalaga,15,Chelsea,27,GK,33,2970,0,0.0,28.4,79.7,0.0,4.0,0.0,6.36,0,0,0,0,0.0,0.2,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0
262,Hamza Choudhury,14,Leicester,24,DMC,10,889,1,0.2,24.8,86.1,0.0,1.0,0.0,6.35,10,1,2,1,0.4,0.6,0,0.2,0.4,0.0,0.3,0.7,0.9,1.2,0.6,0.0,0.6,1.1,0.3,0
263,Roberto Pereyra,27,Watford,30,"M(CLR),FW",17,1653,0,0.7,21.9,85.2,0.2,0.4,0.0,6.35,11,3,4,0,0.8,0.2,0,0.7,1.2,0.2,1.0,1.7,0.7,0.5,0.8,0.0,0.2,0.7,0.0,0
264,Michael Obafemi,18,Southampton,21,FW,8,663,2,0.5,6.5,80.3,0.0,0.1,0.0,6.34,13,3,1,0,0.6,0.4,0,0.7,0.3,0.1,0.7,1.9,0.3,0.3,0.5,0.0,0.0,0.6,0.0,0
265,Billy Sharp,163,Sheff Utd,35,FW,10,1048,2,0.6,8.5,74.1,0.0,0.1,0.0,6.34,15,3,1,1,0.6,0.8,0,0.6,1.3,0.4,1.2,1.4,0.2,0.0,0.8,0.0,0.1,0.2,0.0,0
266,Moise Kean,31,Everton,21,FW,6,866,2,0.3,4.3,76.8,0.1,0.0,0.0,6.32,23,2,1,0,1.0,0.4,1,0.9,0.4,0.1,0.7,1.1,0.2,0.2,0.9,0.0,0.0,0.0,0.0,0
267,Joseph Willock,13,Arsenal,22,M(C),8,849,1,0.4,11.8,82.8,0.1,0.4,0.0,6.31,21,1,2,0,0.5,0.3,0,0.7,0.4,0.0,0.6,1.0,0.9,0.1,0.3,0.0,0.3,0.4,0.1,0
268,Lewis Cook,183,Bournemouth,24,M(CL),14,1346,0,0.4,26.7,78.8,0.0,1.6,0.1,6.31,13,0,5,0,0.3,0.4,0,0.9,0.4,0.0,0.7,1.0,1.0,0.6,0.9,0.0,0.6,1.4,0.2,0
269,Jesse Lingard,32,Man Utd,28,"AM(CLR),FW",9,932,0,0.9,17.8,87.7,0.0,0.2,0.0,6.3,13,1,3,0,1.0,0.1,0,0.6,0.5,0.0,0.5,1.1,0.7,0.1,1.3,0.0,0.0,0.6,0.0,0
270,Adrian Mariappa,27,Watford,35,D(CR),15,1509,0,0.2,23.1,73.2,0.3,1.3,0.0,6.25,5,0,4,1,0.2,2.1,0,0.1,0.4,0.1,0.2,0.5,1.0,0.6,1.0,0.4,3.4,1.0,0.4,1
271,Glenn Murray,211,Brighton,38,FW,7,790,1,0.1,7.3,61.7,0.0,0.0,0.0,6.25,16,1,0,0,0.8,1.7,0,0.0,0.7,0.4,0.7,1.1,0.2,0.0,0.7,0.0,0.5,0.3,0.1,0
272,Marco Stiepermann,168,Norwich,30,"D(L),M(CLR)",14,1189,0,0.5,16.8,71.5,0.0,0.4,0.0,6.22,10,0,6,0,0.8,0.6,0,0.7,0.6,0.0,0.9,1.1,0.8,0.2,0.9,0.0,0.7,0.7,0.1,0
273,Mario Vrancic,168,Norwich,32,M(CL),6,630,0,0.4,22.6,78.3,0.0,0.8,0.0,6.17,14,1,3,0,0.7,0.4,0,0.3,0.7,0.1,0.5,0.5,1.4,0.5,0.7,0.1,0.2,0.6,0.0,0
274,Andre Gray,27,Watford,30,FW,7,747,0,0.4,6.5,65.3,0.0,0.2,0.0,6.15,16,2,1,0,0.8,0.7,0,0.3,0.0,0.3,0.6,1.3,0.2,0.0,0.4,0.0,0.1,0.1,0.0,0
275,Josip Drmic,168,Norwich,29,"AM(LR),FW",5,642,0,0.2,7.6,77.5,0.0,0.1,0.0,6.03,16,1,0,1,0.7,0.9,0,0.3,0.2,0.3,0.7,1.0,0.1,0.0,0.3,0.0,0.2,0.4,0.0,0
