,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
224,David de Gea,32,Man Utd,30,GK,34,3060,0,0,25.1,56.9,0,7.6,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1
225,Martín Demichelis,167,Man City,40,D(C),10,1016,0,0.2,27.6,86.4,0,1.2,0,6.64,10,0,3,0,0.3,1.8,0,0.3,0.5,0,0,0.2,1,1.8,0.6,0.5,3.8,1.1,0.2,0
226,Robert Elliot,23,Newcastle,35,GK,21,1890,0,0,28.7,51.3,0,11,0,6.63,0,0,1,0,0,0.5,1,0,0.1,0,0,0,0,0,0,0,1.1,0,0,0
227,Leandro Bacuna,24,Aston Villa,30,"D(LR),M(CLR)",27,2418,0,0.5,36.5,77.6,0.7,3,0,6.63,4,1,8,0,1,0.8,0,0.8,0.4,0.1,0.6,0.7,1.5,1.8,1.2,0.2,1.7,0.8,0.1,0
228,Jefferson Montero,259,Swansea,32,M(L),14,1360,2,1.1,15.9,75.9,0.9,0.2,0,6.63,9,0,0,0,0.9,0.5,1,1.8,1.7,0.2,1.2,1.5,0.9,0.4,0.5,0,0.1,0.8,0,0
229,Kevin Mirallas,31,Everton,34,"M(CLR),FW",10,1005,2,0.8,14.3,82.6,0.6,1,0,6.63,13,4,0,2,1.8,0.3,0,0.8,0.7,0.3,0.6,0.9,0.6,0.4,0.6,0,0.3,0.3,0,0
230,Salomón Rondón,175,West Brom,32,FW,30,2568,2,0.8,18.5,65.5,0.2,0.3,0,6.62,4,9,1,1,2.1,2.7,1,0.4,1,0.8,2.6,2.7,0.3,0.4,1,0,1.3,0.5,0,0
231,Wilfried Bony,167,Man City,32,FW,13,1224,3,0.5,15.7,77.7,0,0.2,0.1,6.62,13,4,1,0,2.3,1.8,1,0.4,0.8,0.3,1.3,1,0.3,0.1,0.7,0,0.3,0.3,0,0
232,Jamaal Lascelles,23,Newcastle,27,D(C),10,1149,0,0.1,27,79.8,0,1.4,0,6.61,8,2,1,1,0.2,2.4,0,0.2,0.2,0,0.1,0.6,0.7,1.6,0.6,0.3,4.3,0.2,0.7,0
233,Shinji Okazaki,14,Leicester,35,"AM(CLR),FW",28,2074,0,0.6,15.1,74.9,0,0.1,0,6.61,8,5,1,0,1.3,1.5,1,0.5,1.3,0.2,1.3,1.5,1,0.4,0.9,0,0.2,0.6,0.1,0
234,Bakary Sako,162,Crystal Palace,33,"M(L),FW",11,1074,1,0.5,16.8,82.1,0.7,0.8,0,6.61,9,2,1,0,1.7,0.4,2,1,0.6,0.4,1.9,1,0.9,0.7,0.7,0.1,0.4,0.5,0.2,0
235,Jonas Olsson,175,West Brom,38,D(C),25,2018,1,0.1,20.6,68.9,0,2.1,0,6.61,3,1,5,0,0.2,1.7,2,0.1,0.4,0.1,0,0.1,0.6,1.6,0.8,0.4,4.5,0.3,1.1,1
236,Russell Martin,168,Norwich,35,D(CR),30,2698,0,0.3,37.3,73.3,0.2,4,0,6.61,0,3,4,1,0.6,1.5,0,0,0.2,0,0.2,0.3,1.4,1.2,1.1,0.6,6.7,0.6,0.8,0
237,Darren Fletcher,175,West Brom,37,M(C),38,3376,3,0.8,38.9,78.2,0.3,2.8,0,6.60,0,1,3,0,0.6,0.9,0,0.8,0.8,0,1.5,1.1,1.4,1.3,0.5,0,0.9,1.2,0.2,0
238,Marc Pugh,183,Bournemouth,34,AM(CL),15,1337,2,0.5,19.3,78.6,0.3,0.7,0,6.60,11,3,1,0,0.8,0.5,2,1.2,1.1,0,1.4,1.3,1.2,0.6,0.4,0,0.4,0.7,0,0
239,Ashley Young,32,Man Utd,36,"D(LR),M(LR)",11,1063,2,0.6,31.4,77.7,0.6,2,0,6.60,7,1,5,0,0.4,0.7,0,0.7,1.1,0.1,0.4,0.6,1.1,1.4,0.8,0.1,1,0.6,0,0
240,Ibrahim Afellay,96,Stoke,35,M(CLR),24,2099,2,0.7,41.1,90.2,0.4,2.2,0,6.60,7,2,3,1,1.3,0.5,0,1.3,1.2,0.1,1,1.4,0.9,0.4,0.6,0,0.4,0.7,0,0
241,Leonardo Ulloa,14,Leicester,35,FW,7,970,2,0.5,13.7,70.4,0,0.2,0.1,6.60,22,6,0,0,1.2,1.8,0,0.4,0.6,0.2,1.2,1.2,0.9,0.2,0.7,0,0.7,0.7,0,0
242,Jordon Ibe,26,Liverpool,25,M(CLR),12,1172,2,0.7,17.7,84.8,0.4,0.4,0.1,6.59,15,1,0,0,1.1,0.1,1,2.3,0.5,0,1.3,1,0.4,0,0.4,0,0,0.3,0,0
243,Joselu,96,Stoke,31,FW,10,1090,1,0.5,17.2,71.8,0.2,0.5,0,6.59,12,4,0,0,1.3,2.6,1,0.3,0.8,0.4,0.9,1.6,0.6,0.3,0.9,0,0.5,0.8,0,0
244,Valon Behrami,27,Watford,36,M(C),14,1281,1,0.2,24.2,79.7,0.1,0.4,0,6.59,7,0,3,1,0,0.6,0,0.2,0.9,0,0.6,0.5,3.1,2.3,1.5,0,0.5,1.6,0.2,0
245,Lee Cattermole,16,Sunderland,33,M(C),27,2217,0,0.7,30,75.7,0.1,2.1,0.2,6.59,4,0,8,0,0.4,0.8,0,0.4,0.5,0,0.8,0.4,1.8,1.7,1.3,0,1,1.6,0.6,0
246,John O'Shea,16,Sunderland,40,D(C),23,2008,0,0,21.1,74.1,0,1.6,0,6.59,5,0,2,0,0.3,1.8,0,0,0.5,0,0.1,0.1,1.1,1.4,0.7,0.2,6.5,0.3,0.4,0
247,Theo Walcott,13,Arsenal,32,"M(CLR),FW",15,1375,2,0.6,11.1,79.7,0.1,0.1,0.1,6.58,13,5,0,0,1.6,0.2,1,0.9,0.9,0.5,1.1,1.3,0.4,0.5,0.1,0,0.3,0.3,0,0
248,Leon Britton,259,Swansea,39,M(C),19,1528,0,0.2,40,88,0,0.6,0,6.58,6,0,4,0,0.2,0.4,0,0.6,0.7,0,1,1,1.6,2.5,0.6,0,0.7,1.1,0.2,0
249,Bradley Guzan,24,Aston Villa,37,GK,28,2520,0,0,25.8,52,0,9.4,0,6.57,0,0,2,0,0,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0,0.9,0,0,0
250,Joe Allen,26,Liverpool,31,M(C),8,736,1,0.6,21.5,84.1,0.1,1,0.1,6.57,11,2,0,0,0.6,0.2,0,0.4,1.1,0,0.7,0.5,1.5,0.7,0.7,0.1,0.4,0.7,0.1,0
251,Boaz Myhill,175,West Brom,38,GK,23,2070,0,0,26.3,41.9,0,8.9,0,6.57,0,0,2,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0.8,0,0,0
252,Ki Sung-Yueng,259,Swansea,32,DMC,21,1853,1,0.8,41.8,90.9,0.1,3.5,0,6.57,7,2,4,0,0.9,0.6,0,0.4,0.9,0,0.9,0.7,1.1,1,0.7,0,0.6,0.8,0.1,1
253,Neil Taylor,259,Swansea,32,"D(L),M(L)",33,2947,1,0.5,37.8,78.2,0.5,2,0,6.57,1,0,4,0,0.3,0.8,0,0.4,0.8,0,0.6,0.4,1.2,1.9,1.1,0.2,2,0.7,0.3,0
254,Jordan Veretout,24,Aston Villa,28,M(C),21,1825,5,1.6,39.6,83,1.4,2,0,6.57,4,0,4,0,0.8,0.4,0,0.4,1,0,0.5,1.2,1.3,1.1,0.8,0,0.6,1.2,0,0
255,Andy King,14,Leicester,32,M(C),9,1050,1,0.4,19,77.9,0.1,1.1,0,6.56,16,2,2,0,0.8,0.7,0,0.3,0.3,0,0.2,0.5,1.1,1.2,0.3,0,1,0.5,0.2,0
256,Kelechi Iheanacho,167,Man City,25,"AM(C),FW",7,753,1,0.5,13.3,76.9,0,0.2,0,6.56,19,8,1,0,1.1,0.5,1,0.5,0.2,0.1,1.5,1,0.5,0.1,0.7,0,0.2,0.2,0,0
257,James Ward-Prowse,18,Southampton,26,M(CR),14,1534,4,1,21.2,83.5,0.8,0.8,0,6.55,19,2,5,0,0.8,0.3,0,0.2,0.2,0,0.5,0.4,0.4,0.7,0.6,0,1.1,0.6,0.2,0
258,John Terry,15,Chelsea,40,D(C),24,1991,0,0.1,38.5,89.8,0,1.3,0,6.55,0,1,2,2,0.4,2,0,0.1,0.2,0.1,0.1,0,0.9,1.6,0.4,0.5,3.7,0.3,0.8,1
259,Craig Gardner,175,West Brom,34,"D(R),M(CLR)",20,2037,3,0.7,18.1,64.2,0.7,0.8,0,6.54,14,3,5,0,1.4,0.9,1,0.2,0.8,0.2,0.8,1,1.5,0.9,1.1,0,0.7,0.9,0.1,0
260,Carles Gil,24,Aston Villa,28,AM(CR),17,1442,0,1.1,31.7,87,0.8,1,0,6.54,6,2,3,0,0.7,0,0,1.3,1.2,0.1,1.2,1.5,1,0.4,0.1,0,0.2,1,0.1,0
261,Son Heung-Min,30,Tottenham,29,"M(CLR),FW",13,1107,1,0.6,16,79.6,0,0.1,0,6.53,15,4,0,0,1.4,0.3,0,0.6,0.4,0.3,1.9,0.8,1,0.4,0.4,0,0.3,0.7,0,0
262,Simon Mignolet,26,Liverpool,33,GK,34,3060,0,0,23.6,60.6,0,5.6,0,6.52,0,0,2,0,0,0.1,0,0.1,0.1,0,0,0,0,0.1,0,0,0.8,0,0,0
263,Victor Moses,29,West Ham,30,M(CLR),13,982,2,0.8,13.3,80,0.4,0.3,0,6.52,8,1,0,0,1,0.3,0,1.5,1,0.3,0.7,1.2,0.6,0.5,0.8,0,0.1,0.4,0.1,0
264,Ikechi Anya,27,Watford,33,"D(L),M(LR),FW",17,1680,1,0.7,23.6,79.4,0.3,1,0,6.50,11,0,0,0,0.4,0.5,0,0.5,0.6,0,0.4,0.7,0.6,1.6,0,0.1,1.2,0.3,0.1,0
265,Martin Olsson,168,Norwich,33,"D(L),M(L)",20,1773,2,0.3,19.9,63.1,0.5,1.4,0,6.48,4,1,2,0,0.3,1.1,0,0.3,0.8,0,0.3,0.8,1.1,1,0.8,0.2,2.8,0.4,0.2,0
266,Wayne Hennessey,162,Crystal Palace,34,GK,29,2610,0,0,26.1,43.8,0,7.6,0,6.48,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0.3,0.1,0,1
267,Maya Yoshida,18,Southampton,33,D(CR),10,1016,0,0,24.3,79.6,0.1,2.2,0,6.48,10,1,0,0,0.1,1.1,1,0,0.4,0,0.3,0.3,0.7,1.6,0.4,0.2,3.4,0.3,0.5,0
268,Mame Biram Diouf,96,Stoke,33,"M(LR),FW",12,1269,1,0.4,10.2,72,0,0.2,0,6.46,14,5,3,0,1.2,1.3,2,0.5,1,0.3,0.5,1.3,0.7,0.2,0.8,0,0.7,0.4,0,0
269,Charlie Adam,96,Stoke,35,M(C),12,1045,1,0.5,24.8,75.5,0.5,3.1,0,6.46,10,1,6,1,1.3,0.8,0,0.5,1.1,0,0.5,0.7,0.8,0.5,1.4,0,0.6,1,0.2,0
270,Artur Boruc,183,Bournemouth,41,GK,32,2880,0,0,23.2,54,0,5.2,0,6.46,0,0,2,0,0,0.1,2,0,0,0,0,0,0,0,0,0,0.6,0,0,0
271,Aly Cissokho,24,Aston Villa,34,"D(L),M(L)",18,1603,0,0.5,35.9,74.3,0.8,2,0,6.46,0,0,3,1,0.2,1.2,0,0.2,0.2,0,0.2,0.5,1.4,2.2,0.7,0.4,4.2,0.6,0.2,0
272,Modou Barrow,259,Swansea,29,"AM(LR),FW",6,782,2,0.6,9.4,79.1,0.3,0.3,0,6.46,16,1,0,0,0.5,0.1,0,1,1.1,0.1,1.2,0.5,0.8,0.4,0.1,0,0.2,0.5,0,0
273,Graham Dorrans,168,Norwich,34,M(CLR),14,1288,1,0.7,34.4,85.8,0.1,2.5,0,6.46,7,0,2,0,0.8,0.4,0,0.8,0.2,0,0.4,0.6,1.1,1.2,0.7,0,0.6,1,0.1,0
274,Alan Hutton,24,Aston Villa,36,D(LR),26,2330,1,0.8,30.1,75.4,0.9,1.6,0,6.45,2,0,6,1,0.3,1.2,0,0.4,1.3,0.1,0.3,0.8,2,1.9,1,0.1,1.9,0.5,0.4,2
275,John Ruddy,168,Norwich,34,GK,27,2430,0,0,28.6,48.4,0,8.1,0,6.44,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0.8,0,0,0
276,Joe Ledley,162,Crystal Palace,34,M(CL),11,981,0,0.2,21,79.9,0,0.7,0,6.43,8,1,1,0,0.4,0.6,0,0.1,0.2,0,0.1,0.5,0.8,1.7,0.6,0,1.4,0.8,0.5,0
277,Bafétimbi Gomis,259,Swansea,36,FW,18,1698,0,0.5,15.4,80.2,0,0.5,0,6.42,15,6,0,0,1.8,0.9,0,0.7,0.6,1.2,1.4,1.9,0.2,0.2,0.5,0,0.6,0.2,0,0
278,Gary O'Neil,168,Norwich,38,M(CR),19,1749,0,0.3,35,77,0.3,3.3,0,6.42,8,0,7,1,0.4,0.9,0,0.5,0.6,0,0.6,0.6,1.5,1.3,1.5,0,1.1,1.4,0.3,0
279,Adlène Guédioura,27,Watford,35,M(C),3,421,2,0.6,13.9,69.7,0.5,0.7,0,6.41,15,0,2,0,0.7,0.7,0,0.7,0.4,0,0.5,1,0.7,0.9,0.7,0.1,0.1,0.3,0.1,0
280,Jack Rodwell,16,Sunderland,30,"D(C),M(C)",9,1159,0,0.6,20.3,75.6,0,0.8,0,6.41,13,1,5,0,1.1,1.1,0,0.3,0.3,0.1,0.5,0.3,1.1,0.6,0.8,0,0.8,0.5,0.3,0
281,Nacer Chadli,30,Tottenham,32,"M(CLR),FW",10,938,2,0.8,13,82.5,0.1,0.4,0,6.39,19,3,1,0,0.9,0.6,0,0.2,0.2,0.1,0.7,0.8,0.4,0.3,0.6,0,0.6,0.2,0.1,0
282,Ryan Mason,30,Tottenham,30,DMC,8,801,0,0.5,23.9,86.3,0.1,1.6,0,6.39,14,1,3,0,0.9,0.5,0,0.3,0.5,0,0.4,0.6,1.1,0.4,0.4,0,0.4,0.7,0.1,0
283,Duncan Watmore,16,Sunderland,27,"AM(LR),FW",7,911,1,0.5,6.8,74.4,0.1,0.2,0,6.39,16,3,0,0,0.6,0.2,0,1.1,0.7,0.4,1,1.4,0.3,0.1,0.2,0,0.2,0.3,0,0
284,Wayne Routledge,259,Swansea,36,"M(CLR),FW",22,1683,1,1,23.2,74.5,0.4,0.8,0,6.38,6,2,3,0,0.6,0.2,0,0.6,0.8,0.3,1.9,2,0.8,0.4,1.1,0,0.3,0.3,0,0
285,Memphis Depay,32,Man Utd,27,"AM(CL),FW",16,1478,0,0.4,22.1,80.8,0.5,0.8,0,6.38,13,2,2,0,2,0.3,1,1,1.2,0.3,2.4,1.7,0.4,0.3,0.7,0,0.3,0.4,0,0
286,Glenn Murray,183,Bournemouth,38,FW,6,669,0,0.3,9.4,65.4,0.1,0.2,0,6.38,13,3,2,0,1.2,1.2,0,0.5,0.9,0.6,0.8,1.3,0.4,0.2,0.9,0,0.5,0.5,0.2,0
287,Carl Jenkinson,29,West Ham,29,D(R),13,1226,0,0.3,25.2,74.8,0.4,1.5,0,6.36,7,2,3,1,0.4,0.7,0,0.4,0.2,0,0.3,0.6,1.2,1,0.7,0.1,2.7,0.5,0.3,1
288,Jordon Mutch,162,Crystal Palace,29,M(CL),7,799,0,0.4,15.4,77.9,0.4,0.6,0,6.34,13,0,0,0,0.9,0.5,0,0.6,0.5,0.2,0.7,1,0.9,0.8,0.6,0,0.4,0.6,0.1,0
289,Saido Berahino,175,West Brom,28,"AM(CLR),FW",17,1746,0,0.6,14.7,78.1,0.1,0.5,0,6.33,14,4,0,0,1.1,0.3,0,0.6,0.8,0.3,1.9,1.6,0.6,0.2,0.6,0,0,0.5,0,0
290,Papiss Demba Cissé,23,Newcastle,36,"AM(R),FW",14,1071,0,0.5,19.3,74.8,0.1,1,0,6.33,7,3,1,0,1.1,1.2,0,0.1,0.4,0.9,1,2,0.5,0.1,0.6,0,0.5,0.3,0,0
291,Tom Carroll,30,Tottenham,29,M(CL),4,506,0,0.5,17.8,84.3,0.2,1.1,0,6.32,15,1,3,0,0.3,0.2,0,0.1,0.2,0,0.4,0.7,0.8,0.7,0.4,0,0.2,0.5,0.1,0
292,Cameron Jerome,168,Norwich,35,FW,19,1776,2,0.2,11.9,63.2,0,0.2,0,6.30,15,3,2,0,1.4,2.2,0,0.4,0.3,0.6,1.1,1.1,0.3,0.2,1.1,0,0.3,0.1,0,0
293,Matthew Jarvis,168,Norwich,35,M(LR),13,1021,1,0.9,13,77.3,0.9,0.5,0,6.29,6,1,0,0,0.5,0.3,0,0.3,0.4,0.1,0.5,0.8,0.5,0.3,0.2,0,0.2,0.3,0.1,0
294,Sebastian Larsson,16,Sunderland,36,M(CR),6,548,1,0.4,13.1,75.4,0.3,0.6,0.1,6.29,12,0,2,0,0.4,0.3,0,0.2,0.3,0,0.2,0.2,0.7,0.6,0.5,0,0.6,0.9,0,0
295,Scott Sinclair,24,Aston Villa,32,"M(LR),FW",19,1598,0,0.2,12.7,84.6,0.1,0.3,0,6.24,8,2,0,0,0.6,0.3,0,1,0.8,0.3,1.3,1.7,0.5,0.3,0.2,0,0.1,0.3,0,0
296,Siem de Jong,23,Newcastle,32,"AM(CL),FW",3,447,1,0.1,10.7,74.6,0.1,0.3,0,6.20,15,0,0,0,0.4,0.4,0,0.2,0.3,0,0.2,0.6,0.9,0.2,0.4,0,0.1,0.4,0.1,0
297,Rickie Lambert,175,West Brom,39,FW,5,618,1,0.6,14.3,68,0.1,0.3,0.1,6.19,14,1,2,0,0.7,1.1,0,0,0.4,0.1,0.6,0.9,0,0,0.3,0,0.3,0.2,0,0
