,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,sub,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Eden Hazard,15,Chelsea,30,"M(CLR),FW",32,2926,15,2.6,49.2,84.3,0.9,2.7,0.3,7.81,5,16,2,0,2.5,0.5,14,3.7,2.8,0.3,2.3,2.4,0.4,0.4,0.3,0,0.1,0.3,0,0
1,Raheem Sterling,167,Man City,26,"M(CLR),FW",31,2777,10,1.9,37.1,85.8,0.4,0.3,0,7.61,3,17,3,0,2.3,0.4,8,2.4,1.3,0.4,2.6,2.2,0.9,0.5,1.2,0,0.1,0.5,0.1,0
2,Mohamed Salah,26,Liverpool,29,"AM(CLR),FW",37,3262,8,1.8,28.4,75.9,0.4,0.6,0.3,7.57,1,22,1,0,3.6,0.3,8,2.1,0.8,0.7,3.1,2.9,0.6,0.1,0.7,0,0.1,0.3,0,0
3,Sergio Agüero,167,Man City,33,"AM(CL),FW",31,2480,8,1,23.4,85,0,0.1,0.1,7.53,2,21,3,0,3.6,0.5,5,1.4,0.8,0.8,1.6,2.2,0.5,0.3,0.6,0,0.1,0.1,0,0
4,Virgil van Dijk,26,Liverpool,30,D(C),38,3385,2,0.2,79.9,89.7,0,5.3,0,7.44,0,4,1,0,0.8,4.8,4,0.2,0.6,0,0,0.2,1,1.1,0.3,1.1,5.2,0,0.5,0
5,Sadio Mané,26,Liverpool,29,"AM(CLR),FW",35,3086,1,1.3,32.9,78.2,0.2,1.3,0.1,7.43,1,22,2,0,2.4,1,6,1.4,1.8,0.7,1.3,2.9,1,0.4,0.9,0.1,0.2,0.8,0.1,0
6,Harry Kane,30,Tottenham,28,"AM(C),FW",27,2427,4,1.1,19.7,73.1,0.1,1.6,0,7.38,1,17,5,0,3.6,1.8,6,1.4,1.9,0.4,1.6,2.9,0.4,0,1.1,0,0.5,0.5,0.2,0
7,Trent Alexander-Arnold,26,Liverpool,23,"D(R),M(R)",27,2467,12,1.7,58.5,77.5,2,4,0.1,7.36,2,1,3,0,1,0.3,1,0.5,0.2,0.1,0.5,1.4,2.1,1.2,0.5,0.3,2.1,1.1,0.1,0
8,Lucas Digne,31,Everton,28,"D(CL),M(L)",33,2966,4,2,41.6,76,2.4,1.7,0,7.36,2,4,5,1,1,2.6,4,0.4,0.9,0.1,0.9,0.9,2,1.7,1.1,0.3,2.7,0.5,0.3,1
9,Ricardo Pereira,14,Leicester,28,"D(LR),M(R)",35,3125,6,0.9,43.8,78,0.4,1.2,0,7.34,0,2,7,0,0.7,1.9,4,1.9,1.4,0.1,1,1.5,3.4,1.7,1.2,0.2,3,1.7,0.2,0
10,Paul Pogba,32,Man Utd,28,M(CL),34,3012,9,1.6,59.1,82.8,0.1,4.7,0.2,7.31,1,13,6,0,3,1.7,7,1.7,2,0.1,2.5,2.1,1.3,0.5,1.5,0,1,0.7,0.3,0
11,Fernandinho,167,Man City,36,"D(CR),DMC",27,2382,3,0.8,70.7,87.5,0,2.7,0.2,7.31,2,1,5,0,1,2.6,2,0.7,0.9,0.1,0.4,0.9,2,1.4,1.4,0.1,2.4,0.7,0.1,0
12,Fabian Schär,23,Newcastle,29,D(C),22,2004,1,0.5,41.4,68.1,0.1,5.6,0,7.30,2,4,12,0,1,2.7,6,0.6,0.8,0,0.4,0.5,2.5,2.8,1.2,0.4,5.7,1.1,0.7,0
13,Aaron Wan-Bissaka,162,Crystal Palace,23,"D(R),M(R)",35,3135,3,0.4,33.3,73,0.3,1,0,7.27,0,0,4,1,0.3,1.2,3,1.7,0.5,0.1,1.1,1.2,3.7,2.4,0.7,0.3,3.7,0.3,0.5,0
14,David Silva,167,Man City,35,M(CLR),28,2412,8,2.2,61.1,87.8,0.5,1.2,0.2,7.26,5,6,3,0,1.5,0.6,1,0.9,0.8,0.2,0.9,0.8,0.9,0.7,0.8,0,0.4,0.6,0,0
15,Bernardo Silva,167,Man City,27,"M(CLR),FW",31,2853,7,2,47.4,86.1,0.3,2,0.1,7.26,5,7,3,0,1.7,0.3,4,1.4,0.7,0.1,1,1.2,1.4,0.7,0.9,0,0.7,1.4,0.1,0
16,Leroy Sané,167,Man City,25,"M(CLR),FW",21,1867,10,1.3,27.3,84.4,0.5,0.1,0.1,7.26,10,10,1,0,1.8,0.3,1,1.8,0.5,0.6,1.4,2.3,0.8,0.3,0.3,0,0.1,0.7,0.1,0
17,Felipe Anderson,29,West Ham,28,"M(CLR),FW",36,3054,4,1.8,46.3,76,0.9,2.4,0.3,7.23,0,9,3,0,1.6,0.3,6,2.1,1.4,0.1,1.5,2.7,2.5,1.1,0.8,0,0.3,1.9,0,0
18,Wilfred Ndidi,14,Leicester,24,DMC,37,3299,0,0.6,52.2,79.9,0,2.4,0.1,7.21,1,2,8,0,1.4,3.4,3,0.9,0.6,0.1,0.9,1.5,3.8,2.2,1.2,0.1,2.1,1.3,0.2,0
19,Wilfried Zaha,162,Crystal Palace,28,"AM(LR),FW",34,3041,5,1.6,29.6,77.3,0.3,0.7,0.1,7.21,0,10,8,1,2.1,0.3,6,3.4,3,0.5,4.2,3.6,1.1,0.3,1.3,0,0,0.6,0,0
20,James Maddison,14,Leicester,24,AM(CLR),35,2850,7,2.8,39,83.8,1.9,2.2,0.3,7.20,1,7,3,1,2.3,0.3,3,1.4,2.2,0.1,1.1,1.3,1.3,0.3,0.7,0,0.1,1.2,0.1,0
21,Roberto Firmino,26,Liverpool,30,"M(CLR),FW",31,2620,6,1.3,37.6,80.8,0.1,0.5,0.1,7.20,3,12,0,0,2.2,0.9,4,1.4,0.3,0.2,1.8,2.3,0.9,0.2,1.1,0,0.4,0.8,0,0
22,Luka Milivojevic,162,Crystal Palace,30,DMC,38,3420,2,1.6,52.3,80,1.4,3.4,0,7.19,0,12,10,0,1.5,1.4,2,0.3,1,0,0.5,0.7,2.4,1.9,1.6,0,1.7,1.4,0.4,0
23,Marcos Alonso,15,Chelsea,30,"D(CL),M(L)",31,2761,4,1.1,60.7,85,0.3,1.4,0,7.18,0,2,6,0,1.5,2.1,2,0.5,1.2,0.1,0.9,1,2.4,1.3,0.9,0.2,2.8,0.8,0.1,0
24,Alexandre Lacazette,13,Arsenal,30,"M(LR),FW",27,2507,8,0.9,22,74.2,0.1,0.5,0.1,7.17,8,13,2,0,2.3,1.3,4,1.3,1.5,0.7,1.7,2,1,0.4,1.5,0,0.8,0.7,0,0
25,Gylfi Sigurdsson,31,Everton,32,"M(CLR),FW",36,3134,6,1.9,26.1,76.2,1.3,0.7,0.3,7.16,2,13,3,0,2.3,0.5,6,1,1,0.1,0.8,2.1,1.5,0.7,0.9,0,0.6,0.8,0.1,0
26,Sol Bamba,188,Cardiff,36,"D(C),DMC",28,2477,1,0.1,19.6,69.1,0,1.6,0,7.15,0,4,7,0,0.8,3.4,3,0.5,0.4,0.1,0.4,0.7,2.6,2.9,1.3,0.2,6.3,0.9,1.1,0
27,Idrissa Gueye,31,Everton,32,M(C),32,2826,2,0.5,52.8,84.3,0.1,3.2,0.1,7.14,1,0,6,0,0.6,1,2,0.7,1.2,0,0.9,1,4.3,2.2,1.6,0,1.3,1.2,0.2,0
28,Michael Keane,31,Everton,28,D(CR),33,2970,2,0.3,48.3,80.8,0,3.1,0,7.13,0,1,2,0,0.9,5.8,2,0.2,0.2,0,0.1,0.3,1.2,1.3,0.7,0.8,5.5,0.4,0.7,0
29,Etienne Capoue,27,Watford,33,"D(C),M(CL)",33,2947,3,0.3,53,84.4,0,3.5,0.1,7.13,0,1,14,1,0.5,2,2,1,1.8,0,0.6,0.5,2.8,2.6,1.4,0.1,2.8,1.6,0.4,0
30,Matt Doherty,161,Wolves,29,"D(LR),M(R)",35,3147,5,1,36.8,71.6,0.4,1.4,0.1,7.12,3,4,5,0,1.2,3.8,2,0.5,0.6,0.1,0.6,1.2,1.8,1.6,0.8,0.1,2.2,0.6,0.2,1
31,Willy Boly,161,Wolves,30,D(C),36,3169,0,0.3,47.6,81,0,2.4,0,7.12,0,4,2,1,0.7,3.8,2,0.4,0.4,0.1,0.4,0.3,2.4,2,0.8,0.1,4.8,0.6,0.9,0
32,Andrew Robertson,26,Liverpool,27,"D(L),M(L)",36,3219,11,1.4,66.6,83.2,0.6,2.2,0,7.12,0,0,4,0,0.4,0.7,1,0.8,0.4,0,0.6,0.9,2.2,0.8,0.5,0.5,1.3,0.9,0.2,0
33,James Tarkowski,184,Burnley,28,D(C),35,3087,1,0.2,32.4,69.5,0,3.1,0,7.11,0,3,8,0,0.6,4.8,3,0.2,0.9,0.1,0.3,0.7,2,1.2,1,0.3,6.7,0.6,1.6,0
34,Shane Duffy,211,Brighton,29,D(C),35,3088,1,0.2,37.3,75.2,0,3.1,0,7.11,0,5,4,1,1.1,5.3,6,0.1,0.3,0.1,0.1,0.5,1,1,0.6,0.1,6.9,0.3,1.3,0
35,Troy Deeney,27,Watford,33,FW,28,2548,5,1.3,25.8,60.7,0.1,0.4,0.1,7.11,4,9,4,1,2,6.5,4,0.2,1.1,0.4,1.1,1.9,0.8,0.2,1.3,0,0.9,0.8,0.1,0
36,Joel Matip,26,Liverpool,30,D(C),17,1535,0,0.1,61,86.9,0,2.1,0,7.11,5,1,3,0,0.4,3,2,0.3,0.8,0,0,0.3,1.8,1.5,0.5,0.8,3.5,0.5,0.3,0
37,Kieran Trippier,30,Tottenham,31,"D(R),M(R)",26,2278,3,1.8,57.1,78.9,2,2.6,0.1,7.10,1,1,2,0,0.3,1.1,1,0.3,0.9,0.2,0.5,0.7,2.5,0.9,0.7,0.6,2.3,0.9,0.2,1
38,Pierre-Emerick Aubameyang,13,Arsenal,32,"M(CLR),FW",30,2733,5,0.9,19.2,74,0.3,0.3,0,7.10,6,22,0,0,2.6,0.9,4,0.8,0.6,0.6,0.9,1.7,0.6,0.2,0.4,0,0.5,0.6,0,0
39,Son Heung-Min,30,Tottenham,29,"M(CLR),FW",23,2049,6,1.1,24.3,85.6,0.2,0.4,0.1,7.10,8,12,2,1,2.4,0.1,4,1.5,0.6,0.7,1.4,1.9,0.7,0.3,0.4,0,0.1,0.8,0.1,0
40,Ilkay Gündogan,167,Man City,30,M(C),23,2136,3,1.4,64.4,90.8,0.9,2.4,0.1,7.10,8,6,3,0,1.4,0.8,2,0.6,0.7,0,0.5,0.9,0.6,0.9,0.4,0,0.6,0.8,0.1,0
41,Ryan Fraser,183,Bournemouth,27,"M(CLR),FW",35,3173,14,2.4,31.4,76.9,2,0.7,0.1,7.08,3,7,2,0,1.3,0.3,5,0.6,1.8,0.3,0.7,1.4,0.5,0.6,0.2,0,0.5,0.6,0.2,0
42,Christian Eriksen,30,Tottenham,29,M(CLR),30,2772,12,2.1,53.5,81,0.9,2.3,0.3,7.08,5,8,3,0,2.4,0.4,2,0.5,0.5,0.1,0.8,1.7,1.2,0.4,0.5,0,0.2,1.2,0.1,0
43,David Luiz,15,Chelsea,34,"D(C),DMC",36,3239,2,0.6,72.8,88,0,6,0.3,7.08,0,3,3,0,0.9,2.3,0,0.3,0.8,0,0.1,0.4,1.1,1,0.9,0.7,4,0.2,0.5,0
44,Philip Billing,166,Huddersfield,25,M(C),25,2192,0,0.8,39.8,78.6,0.3,2.9,0,7.08,2,2,7,0,1.6,3.3,3,0.7,1.1,0.1,1,2,2.7,2,1.4,0.2,1.5,0.9,0.6,0
45,Raúl Jiménez,161,Wolves,30,FW,36,3125,7,1.1,27.9,72.8,0.2,0.9,0.1,7.07,2,13,4,0,2.9,2.1,4,0.9,1,0.9,1.8,2.5,0.8,0.7,1.1,0,1,0.4,0.1,0
46,Jannik Vestergaard,18,Southampton,29,D(C),23,2030,0,0.2,36.7,76.9,0,2.3,0.1,7.07,0,0,2,0,0.6,3.7,0,0.4,0.6,0,0.2,0.4,2.3,1.5,0.7,0.9,7.4,0.7,0.9,0
47,João Moutinho,161,Wolves,35,M(C),35,3040,8,2.2,49,84.8,1.7,3.3,0,7.06,3,1,4,0,0.5,0.6,1,0.3,1,0,0.7,0.4,3,1.1,1.4,0,1.1,2.2,0.3,0
48,Willian,15,Chelsea,33,AM(CLR),26,2109,6,2.5,38.4,85.7,1.2,1.2,0.1,7.06,6,3,2,0,1.9,0.3,2,1.2,1,0.3,1.2,1.6,1.1,0.4,0.4,0,0.3,0.5,0,0
49,Shkodran Mustafi,13,Arsenal,29,D(CR),31,2617,0,0.2,56.9,81.9,0,3.2,0.1,7.05,0,2,9,0,0.6,4,2,0.3,0.3,0.1,0.2,0.4,2,1.9,1.4,0.7,5.2,0.3,0.5,0
50,Aymeric Laporte,167,Man City,27,D(CL),34,3057,3,0.4,85.6,92.3,0,4.9,0,7.05,1,3,3,0,0.7,2.2,1,0.1,0.5,0.1,0.1,0.3,1.2,1.1,0.6,0.4,2.7,0.3,0.3,0
51,Salomón Rondón,23,Newcastle,32,FW,30,2609,7,1,23,69.9,0.1,0.3,0.1,7.05,2,11,1,0,2.8,4.6,1,0.6,0.8,0.6,2.4,3.1,0.3,0.2,0.7,0,1.2,0.6,0.1,0
52,Ben Chilwell,14,Leicester,24,"D(L),M(L)",36,3240,4,1.3,46.8,72.3,0.6,1.2,0,7.04,0,0,4,0,0.6,3.1,4,1.4,1.2,0.1,1.3,2,1.5,1.1,0.9,0.3,3.6,0.9,0.2,0
53,Jan Bednarek,18,Southampton,25,D(C),24,2151,1,0.4,32.8,70.5,0,1.7,0.1,7.04,1,0,7,0,0.2,3.2,3,0,0.2,0,0.2,0.2,1.6,2.8,0.9,0.8,6.7,0.6,1.1,0
54,Dwight McNeil,184,Burnley,21,M(LR),19,1599,5,1.2,21.6,75.7,1.6,0.9,0,7.03,2,3,2,0,1.3,1,2,1.5,0.5,0,1.1,1.5,1.7,0.6,0.7,0,1.5,1.5,0.1,0
55,Granit Xhaka,13,Arsenal,29,"D(L),M(C)",29,2502,2,1.4,77.4,85.3,1.1,5.5,0.1,7.03,0,4,10,0,1,1.8,4,0.2,1.8,0,0.6,0.6,1.8,1.2,1.6,0.2,1.9,1.2,0.3,0
56,Aleksandar Mitrovic,170,Fulham,27,FW,37,3282,3,0.8,27.7,72,0,0.4,0.1,7.03,0,11,7,0,3.5,6.5,4,0.6,1.6,0.9,2.6,3,0.5,0.2,1.6,0,1.4,0.3,0.2,0
57,Lukasz Fabianski,29,West Ham,36,GK,38,3420,0,0.1,28.2,49.7,0,8.5,0,7.02,0,0,0,0,0,0.3,1,0.1,0.2,0,0,0,0,0,0,0,0.7,0.1,0,0
58,César Azpilicueta,15,Chelsea,32,"D(CLR),M(R)",38,3403,5,0.7,65.3,87,0.6,1.3,0.1,7.01,0,1,4,0,0.4,1.8,1,0.3,0.4,0.1,0.2,0.9,2.8,1.1,1,0.4,2,0.8,0.4,0
59,Harry Maguire,14,Leicester,28,D(C),31,2599,0,0.4,56.4,85.6,0,6.2,0,7.01,0,3,6,1,1,3.8,2,0.5,0.5,0.1,0.2,0.7,1,1.2,0.6,0.8,4.9,0.2,0.6,0
60,José Holebas,27,Watford,37,"D(CL),M(L)",27,2394,6,1.4,29.8,68.5,1.5,1.6,0,7.00,1,3,12,1,0.6,2.2,0,0.8,0.5,0.1,0.9,1,2.4,0.8,1.2,0.4,2.9,0.9,0.3,0
61,Callum Wilson,183,Bournemouth,29,FW,29,2535,9,1,14.7,67.1,0.2,0.1,0,6.99,1,14,3,0,2.2,1.5,4,0.6,1.1,0.6,1.5,3.2,0.3,0.1,1.4,0,0.5,0.3,0.1,0
62,Fabián Balbuena,29,West Ham,30,D(C),23,2014,0,0.1,36.2,79.4,0,2.2,0,6.98,0,1,2,0,0.8,3,1,0,0.2,0,0.1,0.2,1.7,2.3,0.8,0.6,7.5,1.1,0.6,0
63,Andros Townsend,162,Crystal Palace,30,"AM(LR),FW",34,3018,4,1.6,27,78.8,1,0.8,0,6.98,4,6,1,0,1.7,0.1,2,1.5,1.5,0.2,2,2.1,1.6,1,0.3,0,0.4,1.4,0.1,0
64,Pedro,15,Chelsea,34,M(CLR),21,1781,2,0.9,34.4,86.5,0.3,1.2,0.1,6.97,10,8,2,0,1.8,0.3,5,1.4,0.8,0.3,1.1,1,0.9,0.6,0.5,0,0.3,0.8,0.1,0
65,Nacho Monreal,13,Arsenal,35,"D(CL),M(L)",21,1861,3,0.5,53.1,87.6,0.2,1.4,0,6.97,1,1,5,0,0.3,1.6,0,0.3,1,0,0.1,0.5,1.6,1.4,0.8,0.5,2.5,0.5,0.5,0
66,Jefferson Lerma,183,Bournemouth,26,"D(R),DMC",29,2511,0,0.5,52,83.2,0.1,2.3,0.1,6.97,1,2,12,0,1,2.5,0,0.7,1.7,0.1,0.7,0.8,1.5,1.8,1.4,0,2.8,1.3,0.6,1
67,Steve Cook,183,Bournemouth,30,D(C),31,2787,1,0.4,48.4,79.3,0.1,3.4,0,6.96,0,1,3,0,0.7,4.1,1,0.2,0.9,0,0,0.2,1.2,1.6,0.6,0.7,6.4,0.2,0.7,1
68,Sean Morrison,188,Cardiff,30,D(C),34,3040,3,0.6,21.7,62.8,0,1.1,0,6.96,0,1,6,0,1,6.6,1,0.2,0.6,0.3,0.3,0.4,1,1.5,0.9,0.3,5.9,0.4,0.9,0
69,Kyle Walker,167,Man City,31,"D(CR),M(R)",30,2777,1,0.7,72.4,90.1,0.1,3.5,0,6.96,3,1,3,0,0.6,1.4,0,0.5,0.4,0.1,0.4,0.8,1.2,1.1,0.5,0.2,1.5,0.4,0.2,0
70,Ander Herrera,32,Man Utd,32,M(C),16,1405,3,0.7,44.5,87.8,0,1.5,0.1,6.96,6,2,4,0,1,0.2,2,0.5,0.9,0,0.4,0.6,2.5,1.7,1,0,1,1.8,0.3,0
71,Joshua King,183,Bournemouth,29,"AM(CLR),FW",34,2974,3,1.1,23,72,0.2,0.3,0.1,6.96,1,12,3,0,2.1,2.5,5,1.9,1.3,0.2,2.7,3.2,0.9,0.2,1.5,0,0.4,0.6,0.1,0
72,Riyad Mahrez,167,Man City,30,AM(CLR),14,1338,4,0.9,29.5,84.7,0.6,1.4,0.2,6.96,13,7,0,0,2,0.7,3,0.9,0.6,0.3,1,1,0.5,0.3,0.4,0,0.1,0.4,0,0
73,Hugo Lloris,30,Tottenham,34,GK,33,2970,0,0,31.7,73.6,0,6.7,0,6.96,0,0,0,0,0,0.3,2,0,0.1,0,0,0.1,0,0,0,0,1,0.1,0,0
74,Lucas Moura,30,Tottenham,29,"AM(CLR),FW",25,2128,0,0.8,22.6,76.1,0,0.4,0,6.96,7,10,3,0,1.4,1.1,3,1.4,1.5,0.4,1.1,2.1,1.1,0.8,0.8,0,0.8,0.6,0,0
75,Isaac Hayden,23,Newcastle,26,"D(C),DMC",21,1864,4,0.9,28.8,79.4,0.2,1,0.1,6.96,4,1,3,1,0.9,2.2,2,0.5,0.6,0,1,1.3,2.9,1.6,1.3,0.1,1.1,0.7,0.2,0
76,Fabinho,26,Liverpool,27,"D(CR),DMC",21,2013,2,0.6,57.5,85.3,0.1,2.6,0,6.95,7,1,6,0,0.6,2,0,0.4,1.1,0,0.6,0.4,2.1,1,1,0.2,0.9,1.3,0.2,0
77,Marcus Rashford,32,Man Utd,23,"AM(CLR),FW",26,2345,6,1.2,20.2,78.1,0.3,0.5,0,6.95,7,10,3,1,2.5,0.9,3,1.3,1.6,0.5,1.4,2.5,0.7,0.1,0.8,0,0.7,0.7,0,0
78,Matt Ritchie,23,Newcastle,32,"D(L),M(CLR)",35,2940,8,1.7,30.5,73.1,1.9,1.6,0,6.95,1,2,9,0,1.1,1,1,0.4,1.1,0,0.5,1.3,1.9,1.4,1.5,0.1,1.7,0.8,0.3,0
79,Ayoze Pérez,23,Newcastle,28,"AM(CLR),FW",34,2928,2,1.2,21.1,75.9,0.1,0.7,0.1,6.95,3,12,2,0,1.5,0.7,3,1.2,1.1,0.2,2.1,2.7,1.6,1.1,1.2,0,0.8,1.2,0.1,0
80,Dele Alli,30,Tottenham,25,"M(CL),FW",22,1835,3,1.1,41.1,80.3,0.1,1,0.1,6.95,3,5,4,0,1.6,0.8,1,1.2,0.8,0.1,1.2,2,1.3,0.8,0.9,0,0.7,0.8,0.2,0
81,Jamie Vardy,14,Leicester,34,"AM(L),FW",30,2733,4,0.9,12.2,65.6,0.2,0.2,0,6.94,4,18,3,1,2.3,2,3,0.4,0.6,1.1,0.6,1.5,0.4,0.2,0.6,0,0.8,0.4,0,0
82,Declan Rice,29,West Ham,22,"D(C),DMC",34,3005,0,0.3,44.6,86.4,0,2.9,0,6.93,0,2,4,0,0.6,1.6,2,0.8,0.2,0,0.6,0.6,2.9,1.5,0.5,0,1.6,1.5,0.4,0
83,N'Golo Kanté,15,Chelsea,30,DMC,36,3096,4,1.3,56.2,87.9,0.2,1,0.1,6.93,0,4,3,0,0.8,0.8,1,0.9,0.4,0.2,1.5,1.6,2.1,1.2,1,0,0.7,1.2,0.2,0
84,Michail Antonio,29,West Ham,31,"D(R),M(CLR),FW",22,2101,4,0.7,20.2,68.1,0.2,0.8,0.1,6.92,11,6,3,0,2,2.4,2,1.8,1.3,0.3,2.1,2.5,0.7,0.5,1,0.1,0.6,0.2,0.1,0
85,James Milner,26,Liverpool,35,"D(LR),M(CLR)",19,1787,4,1.4,45.2,84.6,1.2,2.6,0.1,6.91,12,5,5,1,0.8,0.6,1,0.5,0.9,0,0.3,1,1.4,0.6,0.9,0.2,0.7,0.8,0.2,0
86,Luke Shaw,32,Man Utd,26,"D(CL),M(L)",29,2592,4,1.1,57.2,83.3,0.5,1.6,0.1,6.91,0,1,11,0,0.7,1.7,2,0.9,0.6,0,0.5,1,1.9,0.7,1.4,0.1,2.8,0.7,0.4,0
87,Nathan Redmond,18,Southampton,27,"AM(CLR),FW",36,3278,4,1.4,29.6,75.4,0.6,1.3,0,6.91,2,6,3,0,1.9,0.7,3,2.4,0.7,0.4,2.1,2.2,1.2,0.5,0.8,0,0.6,0.7,0.1,0
88,Bernardo,211,Brighton,26,"D(LR),M(L)",19,1751,1,0.5,35.7,72.7,0.3,1,0,6.90,3,0,4,0,0.4,2,0,0.6,1,0.1,0.5,1.2,2.8,1.5,0.8,0.2,3,0.6,0.6,0
89,Anthony Martial,32,Man Utd,25,"AM(LR),FW",18,1624,2,1.3,26.2,79.3,0.1,0.1,0.1,6.90,9,10,2,0,1.4,0.7,2,1.2,1,0.2,1.2,1.7,0.3,0.1,0.5,0,0.3,0.4,0,0
90,Arthur Masuaku,29,West Ham,27,"D(L),M(L)",19,1758,1,0.6,38.3,83.3,0.2,2.2,0,6.90,4,0,2,0,0.2,0.9,1,1.6,0.2,0,1.2,1,2.5,1.6,0.7,0.7,2.4,1.1,0.3,0
91,Diogo Jota,161,Wolves,24,"AM(CLR),FW",29,2372,5,0.8,22.6,75.6,0.2,0.5,0.1,6.89,4,9,11,0,1.8,0.8,3,1.7,1.7,0.2,1.5,2.3,0.8,0.4,1.3,0,0.3,0.8,0,0
92,Jan Vertonghen,30,Tottenham,34,D(CL),22,1915,0,0.2,69.6,87.5,0.2,3.1,0,6.89,0,1,3,1,0.7,2.3,1,0.4,0.5,0,0.1,0.5,1.8,1.5,0.5,0.9,3.3,0.5,0.5,0
93,Richarlison,31,Everton,24,"AM(CLR),FW",32,2679,1,0.6,22.7,68.5,0.1,0.6,0,6.89,3,13,5,1,2.4,2,3,1.1,2.1,0.5,2.6,3.2,1.4,0.5,0.9,0,1.1,0.5,0.1,0
94,Issa Diop,29,West Ham,24,D(C),33,2970,0,0.1,34.4,86,0,1.6,0,6.89,0,1,4,0,0.4,2.3,1,0.2,0.5,0.1,0,0.4,2.1,1.9,0.5,1.1,4.7,0.6,1.1,1
95,Georginio Wijnaldum,26,Liverpool,30,M(CLR),32,2736,0,0.7,50.5,91.1,0.1,1.6,0,6.89,3,3,3,0,0.9,0.9,1,0.8,0.9,0.1,1.1,1.5,1.2,0.6,0.5,0,0.7,0.4,0.2,0
96,Jorginho,15,Chelsea,29,DMC,37,3165,0,0.8,84.3,89.3,0,2.5,0.4,6.88,0,2,8,0,0.5,0.4,0,0.4,0.6,0,0.8,0.9,2.1,1.7,0.9,0,0.9,1.4,0.2,0
97,Nathaniel Mendez-Laing,188,Cardiff,29,AM(LR),11,987,1,1,12.8,62,0.5,0.3,0.1,6.88,9,4,0,0,1,1.2,0,1.5,0.2,0.2,1,1.3,1.7,0.7,0.4,0,0.7,0.7,0.1,0
98,Henrikh Mkhitaryan,13,Arsenal,32,"M(CLR),FW",19,1645,4,1.2,31.8,79.9,0.3,0.8,0.2,6.88,6,6,1,0,2,0.8,1,0.8,0.4,0.1,1,2,1.1,0.6,1.1,0,0.4,0.6,0.1,0
99,Jonny Evans,14,Leicester,33,D(CL),21,1995,0,0.2,42.9,84.7,0,2.8,0,6.88,3,1,2,0,0.5,3,0,0,0.7,0,0.2,0.3,1,1.4,0.9,0.8,6.1,0.2,0.4,0
100,Séamus Coleman,31,Everton,33,"D(CR),M(R)",29,2560,2,0.8,41.2,78.1,0.6,1.4,0,6.88,0,2,1,0,0.5,1.6,0,0.7,0.7,0.1,0.8,1.5,1.5,0.9,0.8,0.2,2.6,0.4,0.2,1
101,Pierre-Emile Højbjerg,18,Southampton,26,M(C),31,2764,3,0.9,57.8,82.9,0.3,3.5,0.1,6.87,0,4,7,2,1.7,1.5,2,0.7,1.5,0,1.5,1.8,2.3,1.9,1.5,0.1,0.9,1.6,0.3,0
102,James Ward-Prowse,18,Southampton,26,M(CR),21,1942,0,1.8,27.7,76.5,1.5,1,0,6.87,5,7,4,0,1.2,0.8,0,0.2,0.4,0.1,0.6,1,1.4,1,0.8,0,2,1.1,0.2,1
103,Ashley Young,32,Man Utd,36,"D(LR),M(LR)",28,2569,2,1.3,45.9,77.5,1.4,3.7,0,6.87,2,2,8,1,0.4,0.8,0,0.6,1.1,0.1,0.6,0.8,1.7,1.8,1.2,0.3,1.9,0.6,0.3,0
104,Wes Morgan,14,Leicester,37,D(C),21,1926,0,0.1,40.5,80.8,0,1.6,0,6.87,1,3,1,2,0.6,4.2,1,0.1,0.3,0.1,0,0.6,1.2,1.5,0.8,0.7,4.7,0,0.5,0
105,John Stones,167,Man City,27,D(CR),20,1763,0,0.2,73,94.2,0,4.3,0,6.87,4,0,1,0,0.2,2.5,0,0.3,0.3,0,0.1,0,0.7,0.6,0.3,0.3,2.5,0.2,0.4,0
106,Rúben Neves,161,Wolves,24,DMC,34,3009,3,0.7,55.4,81.2,0.1,6.1,0,6.86,1,4,8,0,2.1,0.9,0,0.3,0.5,0,0.8,0.8,2.1,2.1,1.1,0,1.3,1.6,0.5,0
107,Nathan Aké,183,Bournemouth,26,"D(CL),DMC",38,3412,0,0.2,44.6,86,0.1,1.9,0,6.86,0,4,3,0,0.7,2.3,1,0.1,0.6,0.1,0.2,0.5,1.7,0.8,0.7,0.8,6.1,0.3,0.9,0
108,Ben Mee,184,Burnley,32,D(CL),38,3420,2,0.2,39.5,74.9,0.1,4.7,0,6.86,0,0,9,0,0.6,3.9,1,0.2,0.5,0,0.1,0.4,1.4,1.3,0.7,0.5,6.1,0.2,1.3,2
109,Mario Lemina,18,Southampton,28,DMC,18,1616,1,0.6,38.6,86,0.1,2.1,0,6.85,3,1,5,0,1.2,1.4,0,1.1,1.1,0,1.5,1.2,2.3,2,1.5,0,1.4,0.9,0.1,0
110,Jonny,161,Wolves,27,"D(CLR),M(L)",32,2780,1,0.9,32.6,77.8,0.3,1,0,6.85,1,1,6,0,0.8,1.2,1,0.9,1,0.2,1.2,1.2,2.4,1.8,0.7,0.2,1.6,0.9,0.2,0
