,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
162,10,12,45.4,54.6,75,81,12,10,27,18,10,16,6,5,8,6,5,7,6.79,6.64,Guingamp,Montpellier,1 , 1,2 , 2,19:00,"Jmos, 02-Apr-16",4,10,Won (0%),Drew (17%),Won (83%),10,12,5,8,5,4,0,0,0,0,0,0,378,451,25,18,62,56,291,374
163,12,12,48,52,76,78,6,17,24,7,26,20,5,2,16,14,6,1,6.77,6.74,Nantes,Marseille,0 , 0,0 , 1,20:00,"Jpl, 01-Nov-15",4,6,Won (33%),Drew (33%),Won (33%),12,12,9,9,3,3,0,0,0,0,0,0,440,475,21,16,63,74,356,385
164,14,9,47.6,52.4,75,76,8,13,17,13,26,23,6,3,14,17,9,3,6.88,6.75,Monaco,Toulouse,2 , 0,4 , 0,13:00,"Jpl, 24-Jan-16",9,4,Won (50%),Drew (33%),Won (17%),14,9,9,6,5,2,0,0,0,1,0,0,382,423,23,19,68,48,288,355
165,14,5,55.2,44.8,82,77,7,10,18,16,18,18,12,3,11,13,4,7,6.59,6.75,Saint-Etienne,Rennes,0 , 1,1 , 1,20:00,"Jpl, 06-Des-15",4,5,Won (17%),Drew (67%),Won (17%),14,5,6,3,7,2,0,0,1,0,0,0,515,414,48,8,50,70,416,336
166,17,8,49.2,50.8,69,70,11,13,30,14,18,16,4,1,12,13,4,3,6.77,6.92,Guingamp,Monaco,1 , 2,3 , 3,16:00,"Jpl, 27-Sep-15",5,7,Won (33%),Drew (17%),Won (50%),17,8,9,4,8,4,0,0,0,0,0,0,370,383,17,6,74,80,279,295
167,8,17,48.9,51.1,68,72,6,15,37,34,17,11,2,4,10,10,5,2,6.73,6.56,GFC Ajaccio,SC Bastia,2 , 1,3 , 2,16:00,"Jpl, 24-Apr-16",3,6,Won (33%),Drew (33%),Won (33%),8,17,6,11,1,6,0,0,1,0,0,0,404,420,13,18,85,78,302,324
168,9,12,25.6,74.4,69,92,13,10,13,20,15,14,2,7,8,11,2,3,6.63,7.58,Toulouse,Paris Saint-Germain,0 , 0,0 , 1,16:00,"Jmos, 16-Jan-16",4,19,Won (0%),Drew (17%),Won (83%),9,12,5,7,2,5,2,0,0,0,0,0,295,860,13,21,55,40,227,798
169,11,11,68.7,31.3,85,65,12,10,17,17,16,19,5,1,11,9,5,5,6.69,6.73,Nice,SC Bastia,0 , 0,0 , 2,19:30,"Ijm, 26-Feb-16",7,5,Won (50%),Drew (0%),Won (50%),11,11,8,6,3,5,0,0,0,0,0,0,633,288,21,8,47,74,563,206
170,10,11,39.3,60.7,72,83,9,16,30,12,23,20,4,6,10,16,7,7,6.78,6.74,Caen,Bordeaux,1 , 0,1 , 0,20:00,"Jmos, 14-Mei-16",9,7,Won (50%),Drew (17%),Won (33%),10,11,7,7,2,4,0,0,1,0,0,0,395,605,11,22,77,61,307,522
171,9,10,56.4,43.6,81,78,10,13,21,20,24,29,6,2,20,13,5,1,6.75,6.75,Nantes,Guingamp,0 , 0,1 , 0,20:00,"Jmos, 08-Ago-15",5,4,Won (50%),Drew (17%),Won (33%),10,10,8,9,1,1,0,0,0,0,1,0,506,389,23,16,84,59,399,314
